Original_Dialect,MSA_conversion
زعجوني شوي,أزعجوني قليلا
وأنتو شو أحوالكو,و أنتم ما أحوالكم
بخير,بخير
كيف مضيتو النهار من دون أمك,كيف قضيتم اليوم دون أمك
كيف مضيتو النهار من دون أمك,اليوم كنت في الجامعة
اليوم كنت بالجامعة,أي ساعة ذهبت
اي ساعة رحت,عدت على الثانية عشر
رجعت الساعة طعنش,كنت سأقول الثانية عشرة ليلا أحيانا أخلط الأمور
كنت رح قول طنعش بالليل أحيانا بخربط الأمور,و يسرا
ويسرا,و يسرا
اجت بعدي حوالي الساعة وحدة,جاءت بعدي حوالي الواحدة
اسمعي هي معك,إسمعي هل هي معك
لما تلاقيها قوليلها بتقلك إيمان شكرا كتير,عندما تجدينها قولي لها تقول لك إيمان شكرا جزيلا
لما تلاقيها قوليلها بتقلك إيمان شكرا كتير,لماذا
ليش,قولي لها فحسب ستفهم و تضحك فهمت
قوليلها بس هي رح تفهم و تضحك فهمت,لا تقولي لي ما يزال عندك
لا تقليلي لساته عندك,حقا
عن جد,لماذا لم تضعيه في الحاسوب
ليش ما حطيتيه بالكمبيوتر,لماذا لم تضعيه في الحاسوب
بتذكر انو حطيتو بس لما اجيت شوفو ما لقيته مكانه,يبدو لي أن وضعته لكن عندما جئت لأراه لم أجده مكانه
آخر تسجيل عملناه لما اجيتك,آخر تسجيل قمنا به يوم أتيتك
صح بذكره,صحيح أذكره
صح بذكره,كان لدي اثنان لكني أرسلت لك الأول و لم أرسل الثاني
كان عندي اتنين بس بعتلك الأول و ما بعت التاني,أخطأت إذا
غلطت لكن,لكن أرسلت لك الأول في القائمة من المفروض أنه الأخير
بعتلك الأول من القائمة لازم يكون الأخير,لا لا ليس ذلك هو الأخير
لالا مو هو الأخير,هناك اثنان أليس كذلك عندما تفتحين القائمة تجدينه هو الأول
هونيك اتنين مو هيك لما بتفتحي القائمة بتلاقيه الأول,هناك اثنان أليس كذلك عندما تفتحين القائمة تجدينه هو الأول
لالا بيكون الأخير هو آخر واحد سجلته,لا لا يكون هو الأخير هو آخر واحد سجلته
هاد صح بيظهر هو الأول,هذا صحيح يبدو لي أنه الأول
شلته,نزعته
شلته,نعم نزعته و الثاني أيضا ليس لدي أي واحد و إلا فإن البطاقة لا تحتمل لا أستطيع أن أسجل إلا إذا كنت قد نزعته
اي شلته و التاني كمان ما عندي ولا واحد و إلا البطاقة ما بتستحمل مافيني سجل الا إذا شلته,مثل المرة السابقة أصلا لم أستطع أن أستقبل الرسالة حتى نزعت الذاكرة
متل المرة الماضية أصلا ما قدرت استقبل الرسالة حتى شلت الذاكرة,إذا امتلأت
معناها تعبّت,نعم امتلأت ليس لدي مساحة كبيرة و إلا كنت سجلت أكثر من هذا
اي تعبّت ماعندي مساحة كبيرة و إلا كنت سجلت أكتر من هيك,إذا تلك التي فيها صوتي لا تمسحيها كيف كان صوتي جيدا أم لا
معناها هي الي فيها صوتي لا تمسحيها كيف كان صوتي كويس ولا لأ,إذا تلك التي فيها صوتي لا تمسحيها كيف كان صوتي جيدا أم لا
بيضحك,مضحك
بيضحك,مضحك
بتعرفي وجهي ناشف,أتعلمين وجهي جاف
بتعرفي وجهي ناشف,هذا الخميس لا يمكنني المجيء
هاد الخميس ما فيني اجي,لماذا
ليش,لم أستطع
ما قدرت,كيف ذلك
كيف هيك,قلت لك صدقيني أن لا أستطيع التنقل
قلتلك صدقيني مافيني اتنقل,قلت لك صدقيني أن لا أستطيع التنقل
ليش,لماذا
لما سمعت ضعفت كتير,لما سمعت فشلت جدا
خسرت بس مو بكل شي تعالي اقعدي,فشلت لكن ليس في ذلك شيء تعالي و اجلسي
خسرت بس مو بكل شي تعالي اقعدي,البارحة عندما قلت لي ذلك أطفأت الحاسوب تعبت أن أكمل
مبارح لما قلتيلي هيك طفيت الكمبيوتر تعبت و ما قدرت كمل,أنا أوافقك في هذا الأمر
تمام أنا بوافقك بهالموضوع,لما سمعت الفتات يبكين في الصباح فشلت أكثر
لما سمعت البنات عم يبكوا الصبح ضعفت أكتر,لماذا اتصل بهم
ليش اتصل فيهم,نعم اتصل بهم قال لهم أنا آت عندما وصلت أمي عندهم دخل هو من خلفها
اي اتصل فيهم قلهم أنا جاي و لما وصلت أمي لعندهم دخل وراها,نعم اتصل بهم قال لهم أنا آت عندما وصلت أمي عندهم دخل هو من خلفها
وكيف حاله هلق,و كيف حاله الآن
أمي قالت وجهه مغير,قالت أمي وجهه متغير
خير إن شاء الله و مر الموضوع على خير,خيرا إن شاء الله و هل مر الأمر بسلام
خير إن شاء الله و مر الموضوع على خير,اتمنى ألا يكون مخطوفا فقط أو مخابرات من أجل عمله
بتمنى ما يكون مخطوف أو عند الأمن بسبب شغله,لماذا ماذا يعمل هو
ليش هو شو بيشتغل,قالت لي أمي يعمل في الولاية
أمي قالت بيشتغل بالمحافظة,و كيف ذلك
كيف يعني,سمعت عبدو يتكلم قال أولئك الذين يفكون الرسائل التي تأتي للوالي أمور كهذه
سمعت عبدو عم يحكي قال يمكن متل الي بيخصصوا البريد للمحافظ هيك أمور يعني,سمعت عبدو يتكلم قال أولئك الذين يفكون الرسائل التي تأتي للوالي أمور كهذه
ما بعرف كيف شغله,لا أعرف كيف عمله
هو عندو شنطة شرايح,هو يملك محفظة من الشرائح
قلي نور الواضح إنها تصفية حسابات مع رفقاته,قال لي نور يبدو لي أنها تصفية حسابات مع أصدقائه
قلي نور الواضح إنها تصفية حسابات مع رفقاته,لا هو ليست لديه أية مشاكل لو كانوا إخوته الآخرون لقلت لك
لا هو ما عنده مشاكل لو واحد من اخواته كنت قلتلك,لكن ما معنى أن يختطف شخص ثلاثة أيام هذا يعني أن هناك أمرا ما
لكن شو يعني ينخطف شخص 3 ايام هاد معناه في شغلة معينة,أنظري أول شيء يكون قد فقد ذاكرته لكن هذا غير ممكن تماما
شوفي أول شي انو يكون فقد ذاكرته نهائيا هاد مو ممكن,لكن يجدونه
بس بيلاقوه,كيف يفقد ذاكرته
كيف بيفقد ذاكرته,كيف يفقد ذاكرته
مرات بتصير بينسوا كل شي بعدين بيتذكروا,أحيانا تحدث ينسون كل شيء ثم يتذكرون
شو ممكن يصرله,ماذا يمكن أن يحدث له
حتى لو نسي عنجد الشرطة بتلاقيه,حتى لو أنه نسي حقيقة ستجده الشرطة
حتى لو نسي عنجد الشرطة بتلاقيه,هذا احتمال واحد بالمئة
هاد احتمال واحد بالمية,و الاحتمال الثاني يبدو لي من عمله خاصة المخابرات إنهم خطيرون
والاحتمال التاني بيخص شغله,و ما الممكن أن يفعلوه به
وشو ممكن يعملو فيه,نحن الآن لا نعلم نحن نفترض فقط
نحن هلق ما منعرف نحن عم نفترض بس,و ماذا ستفعل له هي
وهي شو رح تعمله,و ماذا ستفعل له هي
حسب شو في بشغله,على حسب ما يوجد في عمله
بس غاب عملوا فيه هيك,تغيب ففعلوا به كل هذا
ممكن يكون سمع شي و أخدوه حتى ما يخبر حدا,من الممكن أن سمع شيئا و أمسكوه حتى لا يخبر به أحدا
ممكن يكون سمع شي و أخدوه حتى ما يخبر حدا,صدقيني أني لا أعلم
صدقيني ما بعرف,هم الآن على نار هل هو مختطف أم لا
هنن هلق على نار وين هو بالضبط,ماذا سيقول لهم في اعتقادك
شو رح يحكيلهم برأيك,هذا إذا قال لهم قالوا لي أنه مصدوم
هاد إذا حكى شي قالولي مصدوم,تكلم معهم
حكى معهم,تكلم معهم
هو بيحكي و بيضحك بس ما جاب سيرة هالموضوع بالمرة ولا حكى عنه,هويتكلم و يضحك لكن لم يتطرق لهذا الأمر أبدا و لم يتكلم عنه
خير إن شاء الله خالتك مسكينة,خيرا إن شاء الله خالتك مسكينة
مرته أخدوها عالطبيب,زوجته أخذوها إلى الطبيب
مرته أخدوها عالطبيب,قالت لي أمي إنها حامل
قالتلي أمي إنها حامل,نعم إنها حامل في الشهر السابع
إي حامل بالشهر السابع,هذا لا يعقل قولي له أن يدعه من هذا العمل المليء بالأخطار
هاد مو معقول قليله يترك هالشغل كله خطر,إحتمال في المرة القادمة أن يختطفوه أو يأخذون زوجته أو أولاده كما نراها في الأفلام
احتمال بالمرة الجاية يخطفوه أو ياخدوا مرته أو ولاده متل ما منشوف بالأفلام,كان بخير و كان يعمل لأنه خرج ذلك اليوم اشترى بعض الأشياء لزوجته على الحادية عشرة أحضر لها الأشياء و ذهب من تلك الطريق
كان بخير و كان عم يشتغل لأنه طلع بهداك اليوم اشترى شوية شغلات لمرته و الساعة جبلها الأغراض و راح من هديك الطريق,كان بخير و كان يعمل لأنه خرج ذلك اليوم اشترى بعض الأشياء لزوجته على الحادية عشرة أحضر لها الأشياء و ذهب من تلك الطريق
أنا شخصيا مستغربة كتير,أنا شخصيا مستغربة جدا
صدف ابن عمه بيشتغل معه بالمحافظة قله وين رايح قله رايح اشتغل بس هلق ما بعرف شافه بنفس اليوم ولا تاني يوم,إلتقى بابن عمه يعمل معه في الولاية قال له أين تذهب قال له أذهب لأعمل الآن أنا لا أعلم رآه ذلك اليوم أم في الغد
كمان ما بعرف شافه صديقه من بعيد ما بعرف إذا كان انتبه له ولا لأ,ذلك أيضا لا أعلمه إلتقى به صديقه أيضا رآه من بعيد لا أعرف إن كان انتبه له أم لا
كمان ما بعرف شافه صديقه من بعيد ما بعرف إذا كان انتبه له ولا لأ,عندما كان ذاهبا إليه وجده قد رحل المهم أنه ظهر هذا كل شيء
لما راح لعنده لقاه رايح المهم هاد كلشي بين,لن تتكرر إن شاء الله
إن شاء الله ما بتنعاد,عندما يفهمون أولا فيما بعد يقررون لأنه وضع له إعلانا في الجزائر بأكملها
لما يفهموا بالأول بعدين بيقرروا لأن حطوله إعلان بالجزائر كلها,على المشافي و كل شيء
بالمشافي و غيرها,يمكن أن يكتبوها في الجريدة أيضا
يمكن يكتبوها بالجريدة كمان,يمكن أن يكتبوها في الجريدة أيضا
حطوا الاعلان بكل محل,لقد أعلنوا في كل مكان
كانوا عم يحكوا من شوي عن الخطف بكب محل عم تنخطف الرجال من نص المدينة و بشكل عادي كتير,كانوا يتكلمون منذ قليل الخطف في كل مكان تخطف الرجال من وسط المدينة تخطف بشكل عادي جدا
اي,نعم
اي,أنا دائما أوصيهم أقول لهم أنظر يا نور ذلك الجسر تجنبه لا يعني أنه من لا يمر عليها ليس رجلا الآن صار قطاع الطرق يعرفون الإنسان من وجهه صحيح أم لا
أنا دائما بوصيهم شوف يا نور هاد الجسر انتبه منه مو يعني الي ما بيمر منه مو رجل بس هلق قطاع الطرق صاروا بيعرفو الشخص من وجهه صح أم لأ,صحيح
صح,منذ قليل مثلا كانوا يتكلمون عن شخص يعمل في تحميل السيارات من السفن و يأخذونهم ليبيعوهم أوقفوه في الطريق يحمل ثمانية سيارات يقال أنهم أشبعوه ضربا و ربطوه و رموه و أخذوا الشاحنة و هربوا
من شوي كانوا عم يحكوا عن شخص بيشتغل بتحميل السيارات من السفن و بياخدوها ليبيعوها وقفوه بالطريق محمل 8 سيارات بيقولوا شبعوه ضرب و ربطوه و رموه و أخدوا الشاحنة و هربوا,فيها سيارات جديدة جدا
فيها سيارات كتير جديدة,كم من الناس كانوا يركبون سيارات و أنزلوهم منها
قديش في ناس كانت راكبة سيارات نزلوهم منها,كم من الناس كانوا يركبون سيارات و أنزلوهم منها
زوج نادية كمان لما اجا ياخدها وقفوه أشخاص بوادي النيل نزلوه منها بالسيوف لحسن حظه عرفهم بعدين تركوه و إلا ما كان نجي و نادية ضلت عنا اسبوعين من الصدمة,زوج نادية أيضا عندما جاء ليأخذها أوقفه أشخاص في واد النيل و أنزلوه منها بالسيوف لحسن حظه تعرف عليه أحدهم فأطلقوه و إلا لم يكن لينجو و نادية ظلت عندنا أسبوعين جراء الصدمة
شوف بأبلسط الأشياء الزمن صار كتير صعب,أنظر لأبسط الأشياء صدقيني أن هذا الزمن صار صعبا
هو الي وقف قدامهن,هو الذي توقف أمامهم
هو الي وقف قدامهن,لذلك يقال عندما تصعد في سيارة أغلقها حتى عندما تسير عندما يريدون فتحها لا يستطيعون
لهيك بيقولوا لما تطلع بالسيارة سكرها حتى لما تمشي مشان إذا حاولوا يفتحوها ما يقدروا,و ما الذي سيفعله الإنسان
وشو بيعمل الواحد,خيرا إن شاء الله
خير غن شاء الله,و هو كذلك
وهو هيك,أنا أخاف ألا يظهر أبدا
أنا خايف ما يبين أبدا,أنا أخاف ألا يظهر أبدا
هو مصدوم هلق أكيد في شي,إنه مصدوم الآن أكيد أن هناك شيئا
صدقيني خالتك بتوجع القلب,صدقيني أن خالتك تثير الشفقة
بتمنى يكون هالشي بميزان حسناتها,أتمنى أن يكون هذا في ميزان حسناتها
بتمنى يكون هالشي بميزان حسناتها,آمين إن شاء الله
آمين يارب,أنظري لأمك كانت ذاهبة عند خالتك خوخة و صارت عند فاطمة
شوفي امك كانت رايحة لعند خالتك خوخة و صارت عند فاطمة,ذهبت عند خالتي فاطمة
راحت عند خالتي فاطمة,لكن من قبل كانت تنوي الذهاب عند خالتك خوخة
بس من قبل كانت ناوية تروح لعند خوخة,و متى تعود أمك
وايمتى بترجع امك,و متى تعود أمك
ما بتعرف,لا تعلم
بآخر الاسبوع بيجوا سوا,في نهاية هذا الأسبوع تأتيان
صدقيني يا اختي ايمان رح شوف,صدقيني يا أختي إيمان أني سأرى
صدقيني يا اختي ايمان رح شوف,لماذا  ؟ لأن أمي عندما تكلمت مع أمك لم تستطع أن تقول لها و هي في تلك الحالة
ليش لأن امي لما حكت مع أمك ما قدرت تقلها شي و هي بهالحالة,إنهم في حالة يرثى لها
حالتهم فظيعة,من كان يعتقد أن شيئا كهذا سيحدث
من كان بيظن رح يصير هيك شي,صدقيني أن البارحة كان كابوسا
صدقيني مبارح كان كابوس,يعني أن البارحة كان ثالث يوم
يعني مبارح كان تالت يوم,يعني أن البارحة كان ثالث يوم
ممكن يكون تالت يوم و ممكن يكون رابع يوم هنن حكوا بس الحقيقة مو واضحة أمي هنيك رح تفهم الوضع,إحتمال أن يكون ثالث يوم و احتمال أن يكون رابع يوم لقد تحدثوا لكن الحقيقة غير واضحة أمي هناك ستفهم الوضع
عم يتحايلوا عليه بس بيحكوه و بيمزحوا معه بس مال بيحكوا بالموضوع أبدا,إنهم يتحايلون عليه فحسب يكلمونه و يمازحونه و لا يتطرقون للموضوع أبدا
قلتلها احكوا معه و امزحوا و اسحبوا منه الكلام إذا ضل على هالحالة بدو طبيب نفساني,قلت لها تحدثوا معه و مازحوه و اسحبوا منه الكلام إذا بقي على هذا الحال خذوه إلى مختص نفساني
قلتلها احكوا معه و امزحوا و اسحبوا منه الكلام إذا ضل على هالحالة بدو طبيب نفساني,هل عذبوه
عذبوه شي,لا توجد آثار تعذيب قلت لها : أمي هل هو مصاب أو جريح، قالت لي لا شيء
مافي آثار تعذيب سألت أمي في شي إصابة أو جرح قالتلي لأ,من الممكن أن يكون في جسمه ، من الداخل
يمكن يكون بجسمه شي داخلي,على الأقل يأتيك متألما
كان بيتألم على ألأقل,قلتي أن وجهه متغير فعلوا له شيئا ما ، نزعوا منه شيئا
قلتيلي وجهه متغير عملوله شي أخدوا منه شي,قلتي أن وجهه متغير فعلوا له شيئا ما ، نزعوا منه شيئا
لو أخدوا منه شي كان بيتألم,حتى و إن نزعوا منه شيئا سيكون متألما
صدقيني ما بعرف,صدقيني لا أعلم
صدقيني كلشي ممكن  رجل يختطف 3 أيام و يرجع,صدقيني أن كل شيء ممكن،  رجل يختطف ثلاثة أيام و يعود !
صدقيني كلشي ممكن  رجل يختطف 3 أيام و يرجع,من أين اتصل ؟ من هاتف عمومي؟
هو من وين اتصل من هاتف عمومي,يبدو لي  من هاتف نقال  أنه اتصل بإخوته و أبناء عمه ذهبوا و أحضروه
يمكن متصل من جوال بإخواته و ولاد عمه راحوا جابوه,كانوا يتصلون به و لا يرد
كانوا عم يتصلو فيه و ما يرد,لا هاتفه النقال كان مغلقا
هاتفه الجوال كان مسكر,لقد خفت جدا
خفت كتير,لقد خفت جدا
شبك نحنا عم نشوف فيلم,مابك؟  نحن نشاهد فلما !
خير إن شاء الله,خيرا إن شاء الله
إن شاء الله,إن شاء الله
إن شاء الله,و عبدو  معهم الآن ؟
وعبدو هلق معهم,إنه عند لامية
عند لامية,لماذا لم يبق عند خالتك
ليش ما ضل عند خالتك,إرتاح هناك
ارتاح هنيك,يبقى أو يذهب؟
يضل ولا يروح,يبقى أو يذهب؟
قلتلها يا امي خليه يضل معك,قلت لها:   يبقى معك يا أمي
نطرت نطرت ليتصلوا عالتسعة طالعة شريحتي النجمة و اتصلت بأمي و هي حكت معي من عند بنت خالتي ببلاش,انتظرت كثيرا ليتصلوا  ، على التاسعة أخرجت شريحة نجمة الخاصة بي و اتصلت بأمي، فاتصلت بي من هاتف إبنة خالتي مجانا
النجمة تبعك عند أمك,هل أمك لذيها  شريحة نجمة بك؟
النجمة تبعك عند أمك,قلت لها منذ قليل: لا تعطيها لأحد عندما أحتاجها أستعملها
قلتلها من شوي ما تعطيه لحدا بس احتاجها بطالعا,أتعتقدين أن جماعة خالتي وردة سيلتقون  ؟
بتتوقعي انت جماعة خالتي وردة رح يلتقوا,أعتقد أنهم على علم بذلك
بتعرفي بظن هيك,لكن من قال لك  أنهم لن يذهبوا؟
لكن مين قلك مارح يروحوا,يذهبون و أمي هناك ؟
بيريوحوا و أمي هنيك,يذهبون و أمي هناك ؟
بهيك أمور لو الشخص مو موجود ما بروح,في أمور كهذه وجود شخص ما لا يعني أني  لن أذهب
لو ما كانت أمك ممكن,إحتمال لو لم تكن أمي هناك
بتصور بيعرفوا بيسمعوا من بعض,أعتقد أنهم يعلمون  لأنهم يخبرون  بعضهم البعض
بتصور بيعرفوا بيسمعوا من بعض,يبدو لي أن هذا الصابون سبب لي الحكة
يمكن هالصابون سببلي حكة,و خوخة  ، هل هي عند فاطمة؟
وخوخة عند فاطمة,لا تستطيع التنقل
ما فيها تتنقل,منذ متى أجرت العملية؟
من ايمتى عملت العملية,لنقل حوالي أسبوع أو أكثر
يمكن من شي اسبوع أو اكتر,لنقل حوالي أسبوع أو أكثر
معناها لسه الجرح جديد,اذا لم يشف  الجرح بعد
صدقيني هالايام صرت انسى كتير,صدقي أني أصبحت أنسى كثيرا  هذه الأيام
انت,أنت
انت,كثيرا
كتير,لدي دواء للنسيان يجب أن تتناوليه
عندي دوا للنسيان لازم تشتريه,ما هو ؟
شو هو,تعالي  عندي ، سأترجاك الآن؟
تعي بس لعندي بترجاك,صدقيني  ما باليد حيلة   ، لقد رأيت لست قادرة على فعل أي شيء
صدقيني ما باليد حيلة شفت مانتي قادرة اعمل شي,صدقيني  ما باليد حيلة   ، لقد رأيت لست قادرة على فعل أي شيء
طيب تعالي لتقعدي بس مو لتشتغلي,حتى أنا قلت لك تعالي لتجلسي لا لتعملي
فرصة طالما لحالكم تعالو سوا و منقضي عطلة جيدة بآخر الاسبوع متل هون متل هنيك مو هيك فهمت عليي,مادمتم بمفردكم تعاليا كليكما، فرصة لنمضي نهاية أسبوع جيدة ، سيان هنا أو هناك أفهمت؟
إن شاء الله,إن شاء الله
إن شاء الله,على فكرة لقد أكدت أمر القرض العقاري مع الأستاذ، و أنت عندما تفرغين أعطنا مثالا عن قرض منزل أو محل ، يعني كل الحالات الموجودة
على فكرة أكدت موضوع القرض العقاري مع الاساتذة و انت لما تخلصي اعطينا مثال عن قرض منزلي أو محل بقصد كل الحالات الموجودة,لا مشكلة
مافي مشكلة,أني مثل الكفيفة، في المساء اتصلت بخصوص نظارات زكي لأن عدساتها تصنع في تونس بمججرد أن إتصلت قلت له مباشرة السلام عليكم
أنا قاعدة متل العميا المسا اتصلت لأكد موضوع نضارات زكي لأن البلور تبعه لازم ينعمل بتونس اتصلت فيه و دغري قلت السلام عليكم,قال لي أخت شمام كيف حالك قلت له بخير و الحمد لله
قالتلي اخت شمام كيف حالك قلت بخير و الحمد لله,قال لي:  هل وضعتهم أم لا؟ قلت له: لم أضعهم
قالتلي حطيتيهم ولا لأ قلتلها لا ما حطيتهم,قال لي:  هل وضعتهم أم لا؟ قلت له: لم أضعهم
قالتلي ليش ما تشجعت و حطيتيهم,قال لي لما لم تتشجعي و تضعيهم
على فكرة شفتيها هديك الي على الجزيرة,قلت له على فكرة أرأيتها تلك التي تظهرعلى قناة  الجزيرة؟
قالتلي هي بتحطها زينة اعملي متلها و شوفي,قال لي هي تضع الزينة إفعلي مثلها و سترين نفسك
قالتلي هي بتحطها زينة اعملي متلها و شوفي,و أنت هل من مغامرات؟
وانت ما عندك مغامرات,لا يوجد شيء
ما في شي,و أنت هل من جديد؟
وانت مافي جديد,لا يوجد شيء يوجد العمل فقط
مافي شي جديد بس الشغل,تعبت جدا اليوم
تعبت كتير اليوم,تعبت جدا اليوم
قديش الساعة,كم الساعة؟
عشرة تماما هلق,إنها العاشرة
عشرة تماما,العاشرة تماما
عشرة تماما,يبدو لي تأخر الوقت
كأنو تأخر الوقت,ربما تريدين أن تنامي
يمكن بدك تنامي,لا لا ماذا قلت؟
لالا ما قلت هيك,قالت لك أتريدين أن تنامي؟
قلت بدك تنامي,لا لا
لالا,لا لا
بتعرفي أنا متل العميا بمسك الملقط و المراية,أنا مثل الكفيفة  أتعلمين أمسك الملقط و المرآة
شو هالصوت,ما هذا الصوت؟
صوت التسجيل هلق سمعته بس,إنه صوت التسجيل، سمعته الآن فقط؟
صوت التسجيل هلق سمعته بس,المهم أنك بخير
المهم انك بخير,لنقل بخير، مضى اليوم و لكني والله تعبت حقا
منقول بخير مر اليوم بس تعبت كتير,و أنت ما أحوالك؟
وانت شو أخبارك,كما تعرفين لا جديد
متل ما بتعرفي لا جديد,و كيف هي لولو، ما أحوالها
وكيفها لولو شو أخبارها,و كيف هي لولو، ما أحوالها
انت بتعرفيها,أنت تعرفينها
رح تناموا سوا,ستنامون معا
أنا و يسرا بالغرفة و هنن بالصالون,أنا و يسرا في الغرفة و هما في الصالون
أنا و يسرا بالغرفة و هنن بالصالون,بالمناسبة هل شاهدت صواش إحك لي
صحي شفت صواش ارو لي,ضرب يافوس، علم أنه هو من اختطف أخته
ضرب ياقوس عرف انو هو الي خطف اخته,إذا حلقة  اليوم ممتعة
كلن حلقة اليوم حلوة,نعم و علم أنه أراد أن يقتل أخاه
اي و عرف انو كان بده يقتل اخوه,وضع حراسة على ياسمين، أعتقد أنه سيذهب إلى بيتها غدا
حط حراسة على ياسمين يمكن رح يروح على بيتها بكرا,وضع حراسة على ياسمين، أعتقد أنه سيذهب إلى بيتها غدا
لكن هو رح ياخدها لعنده,إذا هنا سيأخذها عنده
اي رح ياخدها على بيته,نعم يأخذها إلى بيته
بيحطوا هالحلقة يوم الجمعة,سيبثون هذه الحلقة يوم الجمعة
بيحطوا هالحلقة يوم الجمعة,إذا جئت عندنا لن أشاهده
إذا اجيت لعنا مارح شوفها,لا سأشاهده
لا بشوفها,لا لا
لالا,أصنع لك تلفازا إذا!
بحطلك تلفزيون لكن,تدبري أمرك
انت حرة,تدبري أمرك
هي بس الي ما فيني اتحكم فيها,هذه بالذات لا يمكنني أن أتحكم بها
كلشي ممكن اعمله هي بس مو الي,أستطيع أن أفعل أي شيء  إلا هذه
مابعرف ايمتى بترجع امي,لا أعلم متى تعود أمي
مابعرف ايمتى بترجع امي,ستبقى طويلا؟
رح تضل كتير,حسب الظروف
على حسب الاوضاع,أتمنى أن يكون الفتى بخير فقط
بتمنى بس يكون الزلمة بخير,إن شاء الله سأعاود   الإتصال بها و أرى
إن شاء الله رح اتصل فيهم و شوف,لديه أولاد المسكين يثير الشفقة
ولاد المسكين بيوجعوا القلب,لديه أولاد المسكين يثير الشفقة
مو طالع شي باليد,ما باليد حيلة
شفت بالله,أرأيت كيف؟
بكرا بدي فيق بكير,غدا أنهض باكرا
بكرا بدي فيق بكير,في أي وقت؟
اي ساعة,سأستقل الحافلة في حدود الثامنة
بروح بباص التمانة,تعالي أنت و فضيلة لنخرج  و نتجول
تعالي انت و فضيلة نطلع نمشي,لم ألمس الكراس مطلقا
ما شلت الكتاب ابدا,سأحضر كعكا،  هل أحضر لك؟
رح جيب شي حلو للاكل,سأحضر كعكا،  هل أحضر لك؟
جيبي نضيع الوقت,أحضري لنمرر الوقت
كانت قاعدة لحالها و مزعوجة و جعتلي قلبي,كانت جالسة بمفردها و منزعجة فأثارت شفقتي
لازم يكون الانسان مؤمن بالقدر,يجب أن يكون الإنسان مؤمنا بالقدر
لازم يكون الانسان مؤمن بالقدر,يجب أن تغيري الجو قليلا، أخرجي
لازم تغيري جو شوي اطلعي,أنا أيضا دائما في الروتين ، أذكر أن الجمعة الماضية مرت رائعة أما هذه الجمعة فسيئة جدا
أنا كمان دائما روتين الجمعة الماضية مرت كتير حلوة بس هالجمعة تعيسة,جدا
كتير,أي شكولاطة وضعتم في الكعك؟
شو نوع الشوكلا الي حاطينها بالحلو,وضعنا التي تباع  بالميزان
حطينا الي بالميزان,وضعنا التي تباع  بالميزان
احكوا شوي,تكلموا  قليلا
شو نحكي منضل عم نحكي,ماذا نقول  ؟ هل نبقى نتكلم؟
عم تكتبي كلش عم نحكيه,تكتبين كل ما نقول؟
عم تكتبي كلش عم نحكيه,لا كلمات تكتبها  وأخرى لا
لا بس كلمات و كلمات لا,إنتهى الأمر يا أمينة
خلص الموضوع أمينة,يعمل بشكل عادي
يشتغل فيها بشكل عادي,الحمد لله و أخيرا
الحمد لله أخيرا,إختفى كل شيء ، لا تطفئيه دعيه يكمل
اختفى كلش لا لا تطفيه خليه يكمل,إختفى كل شيء ، لا تطفئيه دعيه يكمل
بدي اتحمم اليوم لقيت الفستان الي بدي البسه مبلول,أردت أن أستحم اليوم لكني وجدت الفستان الذي أريده أن أرتديه مبللا
ليش وقف انو ما حدا عم يتذكرني,لماذا توقف؟ يبدو لي أن لا أحد يهتم بي أبدا
لا أمنينة حافظتها,لا أمينة هي التي تحفظها
لا أمنينة حافظتها,تعالي
تعالي,إنتهى الأمر إشتغلت
خلص مشي الحال اشتغلت,لدي هاتف
أنا عندي هاتف,تعالي إيمان ، إنها رائعة
ايمان تعالي هي رائعة كتير,لم يحن الوقت بعد، قولي لي هل كنت جميلة هنا أم لا؟
قليلي كانت حلوة ولا لأ,لم يحن الوقت بعد، قولي لي هل كنت جميلة هنا أم لا؟
بتشبهي أسماء,تشبهين أسماء
عم ادرس فرنسي,أراجع دروس فرنسية
انت بتدرسي ولا بتصوري بتشبهي سمية رفيقتي,أنت تدرسين أم تلتقطين الصور؟ تشبهين صديقتي سميحة
انت بتدرسي ولا بتصوري بتشبهي سمية رفيقتي,هنا تشبهين نوارة، كأنك نعسانة
هون بتشبهي نوارة كأنك نعسانة,لازلت  تحتففظين بهذه؟
شو لسه عندك هي,حذفتها من الجوال، لم يعجبني شكلي
مسحتها من الجوال ما عجبني شكلها,هذه إلتقطتها في العرس
هي صورتها بالعرس,هذه  قبل موته، أخرجه مليك ليتجول و هنا في قسنطينة
هي قبل ما يموت طاله مليك ليمشوا و هنا بقسنطينة,هذه  قبل موته، أخرجه مليك ليتجول و هنا في قسنطينة
انا و انت متل بعض,نحن نشبه بعضنا البعض
تعي نلعب,هيا نلعب
كنت بدي ورجيك شي مزعج شوي,أردت أن أريكم شيئا مزعجا  نوعا ما
كنت بدي ورجيك شي مزعج شوي,أتعلمين الشيء المزعج في حذائي هو أنني عندما ألبس سروالا يظهر من الأسفل
بتعرفي شو المزعج ببوطي انو لما البس بنطلون بيبين من تحتو,سأضيف العربية في لوحة المفاتيح
رح زيد اللغة العربية بلوحة المفاتيح,و حسب رأيك سأجد واحدة قصيرة؟
بلاقي وحدة قصيرة,لدي واحدة سوداء
عندي وحدة سودا,لقد أحببت أن أرتديها  مع الحذاء
حابة البسها مع بوط,لقد أحببت أن أرتديها  مع الحذاء
