Original_Dialect,MSA_conversion
و خويا الصغيهو لي متكلف بشري حوايج الدار من مول الحانوت و شي حوايج وحد اخرة بحال سير و أجي,و كل يوم له طعم و لون و رائحة
و كل نهار عندو دوق و ولون و ريحة,كل شيء في حياتنا حتى لو كان متواضعا جدا كنا نستمتع به كثيرا و يبهرنا
كل شي ف حياتنا حتى إلى كان متواضع تنستمتعو بيه بزاف و تيبهرنا,كل شيء في حياتنا حتى لو كان متواضعا جدا كنا نستمتع به كثيرا و يبهرنا
ف وقتنا كنا تنعيشو اللحضة ب تفاصيل ديالها و لي طرى لينا تيكون بحال شي دوكمنتير و ألف قصة و حكاية,في وقتنا عشنا اللحظة بتفاصيلها و كل حدث يحدث لنا قصة و فيلما موثقا و ألف حكاية و رواية
كنت ديك الساعة صغيرة و مكنتش أصلع تنعرف الشقا ديال الدار ولكن كنت كنبغي نرفرج علا بنت الجيران و هي كتنشر الحوايج,كنت وقتها صغيرة و لم أكن أصلا أعرف شغل البيت لكن كنت أحب التفرج على بنت الجيران و هي تنشر الغسيل
كنت ديك الساعة صغيرة و مكنتش أصلع تنعرف الشقا ديال الدار ولكن كنت كنبغي نرفرج علا بنت الجيران و هي كتنشر الحوايج,كنت أزور بنت الجيران و أنا صغيرة و هم من أصول بحرينية
كنت كنزور بنت الجيران و أنا صغيرة و هوما من البحرين,كانت تعجبني و كانت مرتبة
كانت كتعجبني و كانت مرتبة,كانت تمر بي قبل أن تذهب للبقالة و نشتري سويا من عند عبدو المصري
كانت كتدوز عليا قبل متمشي ل مول لحانوت و تنشريو بجوج من عند عبدو المصري,كان كل شيء قريب و الدنيا أمان
كان كلشي قريب و الدنية أمنة,لكن رغم حداثة سني ما أخبرتها عن أمها و حفظت السر رغم أنها كانت قريبة مني
ولكن وخا عمري صغير ، مقالت ليها والو على مها و حافضات على السر وخا هي قريبة مني,كنا نزور الشوارع القريبة منا
كنا تنزورو الشوارع القريبة لينا,كنا نزور الشوارع القريبة منا
كانت أكبر بليزير وقتها فاش تنمشيو ل الحديقة مع ماما و نلعبو,و كانت أكبر متعة وقتها لما نذهب للحدائق مع أمي و نلعب
كنت فاش تنبغي نقهر خوتي تنشري كرطون ديل المتلجات و من بعد تندير مزيان وتنفرقها لخر ديال اليل حيت أنا متأكدة مغديش يصبح عليها الصباح,كنت اذا ما أردت قهر اخوتي اشتري كرتون مثلجات و بعدها  أصطنع الطيبة و أوزعها آخر الليل لأني متأكدة أنها لن تصبح
كنت فاش تنبغي نقهر خوتي تنشري كرطون ديل المتلجات و من بعد تندير مزيان وتنفرقها لخر ديال اليل حيت أنا متأكدة مغديش يصبح عليها الصباح,كان يحبها كثيرا لكن من المؤسف أنه مات بعد سنه من انتقالنا و هو يقطع الشارع بدراجته الهوائية
كان تيبغيها بزاف ولكن لي الأسف هو مات مورا عام من الرحيل ديالنا و هو قاطع الشارع ب بيشكليطة ديالو,لم تعد هناك بساطة زمان و لا الأمان الذي نفتقر له الأن
مبقاتش الوقت ساهل ولا الأمان لي مكاينش دابة,كان الله بالعون
الله يكون ب العون,كنا نشعر بالمتعة مع بساطة الزمن الذي كنا نعيش فيه
كنا تنتمتعو بكل بساطة الزمان لي كنا تنعيشو فيه,أما الأن كل شيء متوفر و نعيش برفاهية و مع ذلك نشعر بالملل و لا أدري ما السبب
إما دابة كلشي كاين و تنعيشو مزيان و وخا هكاك تنشعرو ب الملل و منعرفش شنو هو السبب,و أنا كنت و أنا طفلة أركب المشابك و هي تنشر الملابس
فاش كنت صغيرة كنت تنركب لقرارص و هي كتنشر لحوايج,و أنا كنت و أنا طفلة أركب المشابك و هي تنشر الملابس
إما دابة منقدش نعيش بلا ماما تنطلب من الله العضيم يشفيها و يجرعها لينا,أما الأن لا حياة لي بدون أمي، أسأل الله العظيم أن يشفيها و يردها الينا
لا يعطيك الصحة على الموضوع,يعطيك العافية على هذا الموضوع
لا يعطيك الصحة على الموضوع,لقد انهيت للتو
يلاه ساليت,"لابد أن تعلموا أن جامعتين عربيتين شاركتا , أنتم و الآخر من الأردن"
لآبدة تكونو عارفين جوجو جامعات عربية تشاركو ، نتومة و لخرة من الأردن,الكثير من الأسئلة من طرف الذين أعرفهم و من العرب
بزاف ديال الأسئلة من عند لي تنعرفهم و من العرب,ألكسيس نصر من أكس يعمل على اللهجة التونسية
ألكسيس نصر من أكس خدام ف اللهجة المصرية,الناس بدأوا بالاهتمام بهذا الموضوع لأنهم في أمريكا بدأوا العمل في هذا الموضوع
الناس بداو تيهتمو بهاد الموضوع حيت هوما ف ميريكان بداو تيخدمو ف هاد الموضوع,لابد أن ننشر الكثير و أردت تنظيم ندوة في الجزائر حول اللهجة
خاصنا نشرو بزاف و بغيت نضم سيمينير ف الجزائر على اللهجة,لابد أن ننشر الكثير و أردت تنظيم ندوة في الجزائر حول اللهجة
عندنا الفلوس الخاصة ب پٌR باش نضموه ، شنو بان ليكم,"عندنا النقود الخاصة بالب-ن-ر لكي ننظمها , ما قولكم"
بسلامة,الى اللقاء
بسلامة,مساء الخير كمال
مسل خير كمال,"أعجبتني كثيرا فكرة الرسائل الالكترونية بالعامية , لم نفكر فيها من قبل"
عجباتني بزاف الفكرة ديل الرسائل الإلكرترونية ب دريجة مفكتناش فيها من قبل,"بخصوص الندوة , لا يوجد لأي مشكل ولكن لا أدري ان كنا نستطيع إقامتها في الجزائر العاصمة"
ب الخصوص ديال الندوة ، مكاين حتا مشكل و لكن معارفش واش نقدو نديروها ف الجزائر العاصمة,سوف أرى بعد العودة مع الادارة وأخبركم وإلا ننظمها في عنابة وانتهى
غدي نشوف فاش نرجع من الإدارة و نقولها ليهم و إلا نضموها ف عنابة و صافي,أتركك على خير كمال
نخليك علا خير كمال,أعتقد أن الناس يحضرون للجزائر العاصمة ولكن عنابة من الممكن أن يعتبرونها بعيدة
تنضن بلي الناس تيجيو ل الجزائر العاصمة و لكن عنابة من الممكن تجيهم بعيدة,أعتقد أن الناس يحضرون للجزائر العاصمة ولكن عنابة من الممكن أن يعتبرونها بعيدة
شوفي شنو تقدي تديريه,أنظري ما تستطيعين فعله
وخا تكتبي ب الحروف اللاتينية ومن بعد خاصك تعاودي تكتبيها ب العربية,لا بأس ان كتبت بالحروف اللاتينية وبعد ذلك يجب أن نعاود كتابيتها بالعربية
وخا تكتبي ب الحروف اللاتينية ومن بعد خاصك تعاودي تكتبيها ب العربية,"يعطيك العافية كمال , أنت مهتم بها"
الله يعطيك الصحة كمال ، نت مهتم بيها,لقد رأيت بعينيك أن الناس مهتمين كثيرا بهذا الموضوع
شفتت ب عينيك بلي الناس مهتمين بزاف ب هاد الموضوع,"بالطبع نذهب الى سنغافورا إدا تلحلحنا , ونستطيع الذهاب الى أبعد"
معلوم نمشيو ل سنغافور إلا تحركنا ، و نقدو نمشيو بعيد من بعد,"كما قلت لكم في المرة السابقة , نستطيع النشر في مجلات مهمة"
كيف قلت ليكم ف المرة لي فاتت ، نقدو نشرو ف مجلات مهمة,هذه فكرة جيدة أن تكتب رسائلك بالعامية
هادي فكرة مزيانة باش تكتب الرسالة ديلك ب دريجة,لا أدري كيف لم تخطر على بالنا
أنا ماعفرش كيفاش مطاحتش ل بالي,لا أدري كيف لم تخطر على بالنا
إلى بغيتوا من دابة نبداو نكتب ب دارجة,إذا شيءتم من الآن وصاعدا نكتب بالعامية
راه بدات الهدرة ف سكايب لي ناجح و غدي يجي ب نتيجة إن شاء الله,لقد بدأنا المحادثة عبر السكايب الذي هو ناجع و سوف يأتي بنتيجة ان شاء الله
راه بدات الهدرة ف سكايب لي ناجح و غدي يجي ب نتيجة إن شاء الله,فكرة الندوة في الجزائر العاصمة جيدة
الفكرة ديال الندوة ف الجزائر العاصمة مزيانة,أود لو نتحدث بها
مكرهتش نهدرو بيها,ابقى على خير
بقا على خير,مساء الخير
مسا الخير,"كمال , عند عودتك لنانسي , هل بإمكانك أن تبعث لي بدعوة تربص ؟"
كمال ، فاش ترجع ل نانسي ، واش تقد تسيفط لي ب دعوة ديال سطاج ؟,في الرسائل ضع سليمة و كريمة كي تستعدنها
ف الرسائل حط سليمة و كريمة باش يتوجدو,في الرسائل ضع سليمة و كريمة كي تستعدنها
عنداك ، كتستعمل بزاف ديل الكلمات ب الفرنسي ، حتا واحد متيستعمل دو ولكن تاع,"احذر , تستعمل الكثير من الكلمات الفرنسية , لا أحد يقول دو ولكن تاع"
رجعت ل الدار غدي سعتاين ، مبقيتش حتى يكمل المؤتمر ، عندي بزاف ديال الخدمة,"عدت الى البيت منذ ساعاتين , لم ابقى حتى انتهاء المؤتمر , عندي الكثير من العمل"
رجعت ل الدار غدي سعتاين ، مبقيتش حتى يكمل المؤتمر ، عندي بزاف ديال الخدمة,قضيت أربع ساعات على الحاسوب حتى انفجر رأسي
دوزت ربع سوايع قدام لورديناتور حتا تنفاجر راسي,"أردت أن أسألكم , لا من أجل الفضول ولكن لأجل أن تكون المدونة متنوعة , حدثوني قليلا عن ما فعلتموه في خلال هذه العطلة"
بغيت نسولكم ، ماشي فضول ولكن باش تكون دوكيمون متنوعة ، قولو لي شنو درتو ف هاد العطلة,من الذي يتولى كتابة رسائلي بالأحرف العربية ؟
شكون يتولى الكتابة ديال الرسائل ديالي ب العربية ؟,لأول مرة أنا من يرد أولا
لأول مرة أنا لي تنرد لول,كنت مع كريمة في السكايب وخرجت أعتقد أن التيار الكهربائي انقطع عنهم
كنت مع كريمة ف سكايب و خرجات تنضن بلي الضو مشى عندها,رسائلك أنا أكتبها
الرسائل ديالك أنا نكتبها,رسائلك أنا أكتبها
أنا ساكنة ف السكرتاريا,أنا قائمة بالسكرتاريا
و أنا موافقة علاء ود العطلة مكاينش بزاف ولكن كاين الهدرة جنرال ؟,وأنا موافقة بشأن العطلة ليس هناك الكثير ولكن يوجد الكلام عموما
و أنا موافقة علاء ود العطلة مكاينش بزاف ولكن كاين الهدرة جنرال ؟,صباح الخير كمال
صباح الخير كمال,"أتعلمين سليمة , لم يتم اصلاح التيار الكهربائي , منذ انقطاعه ليلة البارحة , حتى الصباح"
عرفتي سليمة ، مصوبوش ضو ، من فش تقطع البارح ف ليل ، حتال صباح,"ماذا أقول , عانينا من الناموس , المهم"
شنو نقول ، جانا ناموس ، المهم,"لا تقلق بشأن التنوع كمال , نحن قائمين عليه"
متقلقش على حساب التنوع ، حنا خدامين عليه,"حتى اللحظة تحدثنا في كل شيء , حتى في السياسة"
ل هاد الساعة هدرنا ف كلشي ، حتى السياسة,البارحة بدأت كتابة رسائلك بالأحرف العربية
البارح بديت تنكتب الرسائل ديالك بالعربية,البارحة بدأت كتابة رسائلك بالأحرف العربية
تنضن بلي خصنا نكتبو ، سليمة ب الجزائرية و كريمة ب العنابي,"أظن أنه يجب على كلتينا أن تكتب , سليمة بالعاصمي وأنا بالعنابي"
حتى أنا ، تندير نفس الحاجة مع صاحبتي ف فيسبوك,"كذلك , أنا أقوم بنفس الشيء مع صديقتي على الفاسبوك"
حتى أنا ، تندير نفس الحاجة مع صاحبتي ف فيسبوك,كل يوم نتصل تقريبا ساعة ونتحدث مع بعضنا البعض
كل نهار تنتسلو تقريبا ساعة و تنهدرو مع بعضياتنا,"لا أريد أن أشق عليها كي لا تضجر ,"
منغيتش نعيق باش متقهرش,قلت كل يوم ساعة فيها البركة
قلت كل نهار ساعة فيها البركة,"أترككم الأن إذن , سأتفقد غدائي كي لا يحترق"
نخليكم ضابط ادا ، نمشي نطل على غداتي لا يتحرق,أترككم على خير وعافية
نخليكم علا خير و سلامة,"فعلا , هذه هي المرة الأولى التي تردين فيها أولا"
بصح ، هادي هي المرة لولا لي تتجاوبي فيها أولا,"فعلا , هذه هي المرة الأولى التي تردين فيها أولا"
تنضحك كلما قريت شي حاجة ب دريجة ، المستوى هابط ولكن المهم هو حجم ديل دوكيمون تيكبر,"أضحك كل ما قرأت شيئا بالعامية , المستوى متدني ولكن المهم أن حجم المدونة يكبر"
ف أنترسبيتش تلاقيت ب واحد من الطلبة ديالي خدام ف نويونس ، شركة كتهتم ب التعرف على الهدرة,"بأنترسبيتش التقيت بأحد طلبتي يعمل في نويونس , شركة تهتم بالتعرف الآلي على الكلام"
ف أنترسبيتش تلاقيت ب واحد من الطلبة ديالي خدام ف نويونس ، شركة كتهتم ب التعرف على الهدرة,هم كذلك يعملون على العامية
حتى هومة تيخدمو على دريجة,"هم لم يفهموا شيئا ولكن لديهم أفضل المهندسين في العالم وأفضل الدكاترة ,"
هوما مفهمو والو ولكن عندهم أحسن المهندسين ف العالم و أحسن طلبة الدكتورا,قريبا يفهموننا ماذا يجب فعله
قريب غدي يفهمو شنو خاصهم يديرو,"فيما يتعلق بأطروحتك سليمة , ألقي نضظة على أدوات التجزئة المورفولوجية : مادا , مورف-تاقر , سابا"
"ب النسبة ل لا طيز ديلك أ سليمة ، ضربي طلة على أدوات التجزئة المورفولوجية : Mاضا , Mْرةه-تَغغێر , صاBا",القوا نظرة جميعكم على نظام نقل الحروف لبوكولتر
ضربو طلة كلكم على نظام نقل الحروف ديال بوكولتر,نستطيع أن نستعمله كي نكتب العامية
تقدو نستعملوه باش نكتبو الدريجة,نستطيع أن نستعمله كي نكتب العامية
صباح الخير,صباح الخير
غدي يخدمو على إن لهجة ديل الدريجة ف شركة نويونس ؟,سيعملون على أي لهجة عامية في شركة نويونس ؟
غدي يخدمو على إن لهجة ديل الدريجة ف شركة نويونس ؟,"أردت أن أقول لأي بلد , لأنهم سيعلون على وثيرة عالية ولن نستطيع اللحاق بهم"
بغيت نقول ل إن بلاد ، حيت هومة غدي يخدمو ب واحد ريتم طالع و مغديش نقدو نلحقو عليهم,كمال ، هل من الممكن أن تمدنا بوقائع أتترسبيتش ؟
كمال ، واش ممكن تقول لينا شنو طرى ف أنترسبيتش ؟,صباح الخير
صباح الخير,أنا أقرأ كلمات لم أسمع بها قط في حياتي : الوشواشة
أنا تنقرا شي كلمات معمري سمعت بيه ف حياتي : الوشواشة,أنا أعرف المشوشة
أنا تنعرف المشوشة,يجب تنظيف المدونة في كل أمسية و تقومون بالمعالجة الضرورية و كل أسبوع نقوم بالحسابات كي نعلم ما ينبغي فعله
خصنا نصيو دوكيمون كل ليلة و نديرو تريتمون لي خاص و كل سيمانة نديرو ب الحسابات باش نعرفو شنو خصنا نديرو,يجب تنظيف المدونة في كل أمسية و تقومون بالمعالجة الضرورية و كل أسبوع نقوم بالحسابات كي نعلم ما ينبغي فعله
بغيت من بعد نردو شي حوايج أوتوماتكية,أود بعد ذلك لو نقم ببعض الأمور أوتوماتيكيا
نحاولو نهدرو عليها من بعد,نحاول أن نتحدث بشأنها لاحقا
نحاولو نهدرو عليها من بعد,صباح الخير
صباح الخير,"الوشواشة عندنا هي الناموس , أخبرتك بهذا من قبل كمال , أنسيتها ؟"
"الوشواشة عندنا هي الناموس , قلتها ليك من قبل كمال , نسيتيها ؟",اتفقنا على أن نوقف الدردشة السبت والجمعة كي نصلح المدونة
تافقنا باش نحبسو لهدرة السبت و الجمعة باش نصلحو دوكيمون,نحن نقوم أيضا و في نفس الوقت من خلال السكايب بالترجمة للعربية الفصحى
حتى حنى ف نفو الوقت تنديرو ترجمة ف سكايب ل العربية الفصحى,بهذه الطريقة نتحصل على مدونة متوازية على منذ البداية
ب هاد الطريقة غدي نحصلو على دوكيمون براليل ف مرة,"هل انهيت أنترسبيتش كمال , هل أنت في نانسي أو لا تزال في ليون ؟"
واش كملتي أنترسبيتش كمال ، واش نت ف نانسي ولا باقي ف ليون ؟,"هل انهيت أنترسبيتش كمال , هل أنت في نانسي أو لا تزال في ليون ؟"
نخليكم علا خير,أترككم على خير
رجعت نهار لاربع بسباب الخدمة لي عندي كتزاد,عدت يوم الأربعاء بسبب أعمالي المتراكمة
رجعت نهار لاربع بسباب الخدمة لي عندي كتزاد,السلام عليكم
السلام عليكم,"كريمة , لا تنسي , عندما تذهبين الى فرنسا , أن تحضري وقائع المؤتمر من عند كمال"
كريمة ، متنسايش ، فاش تمشي ل فرنسا ، تجيبي وتعض ديال المئتمر من عند كمال,"كمال , أردت أن أذكرك بالدعوة , أريد أن أبدأ في الإجراءات , تعلم أن كل شيء يتطلب وقتا هنا"
كمال ، بغيت نفكرك ف الدعوة ، بغيت نبدا ف الإجراءات ، عرفتي كلشي كيتطلب وقت هنا,سليمة ، نسيت أن أسألك عما إذا بدأت في العمل الذي تحدثنا عنه في المرة السابقة أثناء اجتماعنا بكمال وكريمة
سليمة ، نسيت ما نسولك علا إلى بديت الخدمة لي هدرنا عليها المرة لي فاتت ف الإجتماعات ديالنا ب كمال و كريمة,"كريمة , حبذا لو أطلت في رسالتك التي بعثت بها لكمال جملة واحدة فقط ؟"
كريمة ، كان عليك تزيدي تطولي رسالة لي صيفتي ل كمال فيها جملة وحدة صافي ؟,أترككم على خير
نخليكم علا خير,أترككم على خير
البروسيدنغ سميت الكتاب ولا المحضر,البروسيدنغ تسميه الكتاب أو المحضر
فكريني ف الدعوة الخاصة بيك سيمانة جيا,ذكرني بالدعوة الخاصة بك في الأسبوع المقبل
فكريني ف الدعوة الخاصة بيك سيمانة جيا,"لا أدري ماذا يسمونها بالعامية , سوف أرى ماذا أعمل"
معرفتش شنو تيتلقو عليه ب الدريجة ، غدي نشوف شنو ندير,وضعت عمدا كلمة كتاب حتى لا أترك مكانها شاغرا
حطيت بلعاني كلمة كتاب باش منخليش بلاصتها خاوية,"بالنسبة لكلمة بروسيدينغ , هناك من يسميها أعمالا وهناك من يسميها وقائعا"
ب النسبة ل كلمة بورسيدينغ ، كاين لي تيسميها أعمال و كاين لي تيسميهة وقاءع,"يجب علينا أن نتفق , عندما نجد كلمة مشابهة , نكتبها بالفرنسية أو بالعربية الفصحى لأن مثل هذه الكلمات ليست منتشرة كثيرا في الجزائر ,إلا بين الأشخاص ذوي المستوى الجامعي"
خاصنا نتافقو ، إلى لقينا شي كلمة تتشابه ، ف كتابتها ب فرونسي ولا ب العربية الفصحى حيت بحال هاد الكلمات ممنتاشراش بزاف ف الجزائر ، إلى عند ناس لي عندهم مستوى جامعي,"منذ قليل أمضيت ساعتين على الأنترنت لتنويع المدونة كلامنا الذي هو كلام علميين وأيضا الاحترام المتبادل فيما بيننا , يمنعنا من تناول أمور عدة"
يلاه دابة دوز سعتاين ف الإنترنيت باش نوع دوكيمون الهدرة ديالنا هدرة ديال العلميين و حتى الإحترام لي كاين بيناتنا ، تيمنعنا باش نهدرو على بزاف ديال الحوايج,جلبت نصوصا من فايسبوك ولكن الظاهر لي أنها بلهجة الشرق
جبت شي نصوص من فيسبوك ولكن بان لي بلي هي ب اللهجة ديل الشرق,جلبت نصوصا من فايسبوك ولكن الظاهر لي أنها بلهجة الشرق
جبت نكت ، أغاني ديال رابح درياسة ، أغاني ديال بعزيز,"جلبت نكت , غناء لرابح درياسة , غناء لبعزيز"
صباح الخير,صباح الخير
صباح الخير,مدونة جيدة ولكن يجب اعادة كتابتها من جديد
دوكيمون جديد ولكن خاص نعاودو نكتبوه من جديد,حقيقة الواحد منا لا يمله لأنه مليء بالحكايات
الحقيقة كل واحد منا متيملش منو حيت عامر ب القصص,خذوا على سبيل المثال هذا الموقع في ويكيبيديا عن العامية تبعنا
خودو متلا هاد السيت ف ويكيبيديا على دريجة تبعنا,"أرسل لكم أيضا هذا الملف , فيه الكلمات العامية و أصلها في العربية الفصحى التي نجدها في المعاجم القديمة للعرب , فلربما احتجناها لاحقا"
نسيفط ليكم هاد الملف حتى هو ، فيه كلمات ب دريجة و أصلها ف العربية الفصحى لي تلقاوها ف المعاجم القديمة ديل العرب ، ربما نحتجوه من بعد,ألقوا عليهم نظرة و أخبروني ما الذي بوسعنا أن نفعله
طلو عليها و صولو لي شنو نقدو نديرو,"فيه الكثير من الكلام , يجب فقط كتابته"
فيه بزاف ديال الهدرة ، خاصو غير يتكتب,"فيه الكثير من الكلام , يجب فقط كتابته"
حتى أنا طليشرجيت واحد دوكمون فيه 362 صفحة ديل الأمتال ، شي وحدين قلال تيتعاودو ولكن متيهمش,"أنا أيضا حملت منتدى للأمثال يحتوي على 362 صفحة , القليل منها يتكرر ولكن لا يهم"
الإنترنيت فيه أمتال شعبية ب دريجة ، شوفو الأمتال لي مجودة ف هاد سيت,"يحتوي الانترنت على الأمثال الشعبية العامية , أنظروا الى الأمثال الموجودة في هذا الموقع"
الإنترنيت فيه أمتال شعبية ب دريجة ، شوفو الأمتال لي مجودة ف هاد سيت,"و المزيد , كتبت فقط على غوغل أمثال جزائرية وتحصلت على الكثير"
و زيد ، كتبت غير ف غوغل امتل جزائرية و خرج لي بزاف,"الناس تشارك قليلا , أنظروا الى هذا المعجم فرنسي-عامية"
الناس كتشارك شوية ، شوفو هاد المعجم فرنسي - دريجة,هذا المعجم يبين لنا كيف ننطق نحن الكلمات الفرنسية
هاد المعجم تيبين لينا كيفاش حنا تنطقو الكلمات ب الفرنسي,"احذروا من الأمثال لأن ترجمتها صعبة و تفسد لنا "" لو بلو """
"عنداكم من الأمتلة حيت الترجمة ديالها صعيبة وكتفسد لينا "" لو بلو ""","المدونة جيدة كمال ولكن لا بد أن نعيد كتابته , يعطيك العافية"
دوكمون مزيان كمال ولكن لابدة نعاودو نكتبوها ، يعطيك الصحة,"فعلا , واضح أنه يجب اعادة كتابته"
اه بصح خاص يعاود يتكتب,"فعلا , واضح أنه يجب اعادة كتابته"
أنا متافق معاكم ولات الخدمة مزيانة نقدو نهدرو فيه,أنا أوافقكم الرأي بدأ العمل يصبح جيدا نستطيع أن نتحدث فيه
سلام,سلام
سلام,"مراد , اذا اتفقنا على أمر من الافضل أن نقوم به"
مراد ، إلى تافصنا على شي حاجة حسن نديروها,لابد أن تكتب كما اتفقنا
لآبدة تكتب كيما تافقنا,"أعتقد أننا قلنا أنه لا يوجد الذال في العامية , اذن لا نكتبها و نضع مكانها التاء"
تنضن بلي قلنا مكاينش الدال ف دريجة ، ادا منكتبوها و نديرو ف بلاصتها التاء,نفس الشيء بالنسبة للثاء والحروف الأخرى
نفس الشي ب النسبة ل التاء و الحروف لخرة,هذه فقط مجرد ملاحظة مراد كي نتفادى اضاعة الوقت في التصحيح
هادي غير ملاحضة مراد باش منضيعوش الوقت ف التصحيح,"أمر آخر , أعتقد أنه يجب أن نكتب الواو مع الضمير  احنا  , لهذا السبب وضعته في هذه الرسالة"
"حاجة خرا ، أنا تنضن بلي خصنا نكتبو الواو مع الضمير "" احنا "" ، عليها حطيتو ف هاد الرسالة","أمر آخر , أعتقد أنه يجب أن نكتب الواو مع الضمير  احنا  , لهذا السبب وضعته في هذه الرسالة"
نهدرو عليها من بعد إلى بغيتي,نناقشها فيما  بعد إذا شئتم
سامحني مصديتش نطول الرسالة كتر من هادا هدا أقصى حد عندي,سامحني لم استطع اطالة الرسالة أكثر من هذا، هذا أقصى جهدي
سامحني مصديتش نطول الرسالة كتر من هادا هدا أقصى حد عندي,الى اللقاء ان شاء الله
بسلامة إن شاء الله,يعطيك العافية كريمة
الله يعطيك الصحة,"في الصباح ألتحق بكم , الثالثة و النصف بتوقيت فرنسا"
ف الصباح نلحق عليكم ، جوج و نصف ب توقيت فرانسا,صباح الخير
صباح لخير,"سأحاول أن أحضر على الساعة الثانية و النصف , لست متأكدا"
غادي نحاول نكون ف جوجو و نصف ، ماشي متأكد,مساء الخير
مساء لخير,مساء الخير
ها هو الملف فيه شنو تافقنا عليه ليوم,ها هو الملف فيه ما اتفقنا عليه اليوم
وقتاش نتلاقاو ف سكايب ؟,متى نلتقي على السكايب ؟
وقتاش نتلاقاو ف سكايب ؟,كيف حالكم
كيف دايرين,لا بأس
لا باس,معذرة على التأخير
سمحولي على التأخير,عادي إنها الجزائر
عادي هادي الجزائر,على ما يبدو غسلت الأواني
علا متيبان غسلات لماعن,لا
لا,لا
لا أنا متنغسلش لماعن,أنا لا أغسل الأواني
إدا غير عادي,إذا غير عادي
إدا غير عادي,ربما
يمكن,هل كمال هنا؟
واش كمال هنا,نعم لكن لا يجيب إذا ليس هنا
اه ولكن متيجاوبش هي مكاينش هنا,المهم ندردش قليلا
المهم نهدرو شوية,بالعربية هو بطيئ
ب العربية هو تقيل,على فكرة هل سألت على الإعلان مثلما طلبت منك
أجي بعدة واش سولتي على الإعلان كيف ما طلبت منك,على فكرة هل سألت على الإعلان مثلما طلبت منك
باقي متنشرش مولف ف سبتمبر,لم ينشر بعض المفروض معتادين في سبتمبر
اه,نعم
اه,عدا هذا ، ما هي أخبارك؟
من هدشي كلو ، اش تتعودي,أنا أتفاوض مع أبناء أختي كي يساعدونني في التدوين ، لم نتفق بعد
أنا تنتفاوض مع ولاد ختي باش يعاونوني ف الكتابة باقي متفقناش باقي,يوجد الكثير من الأفلام في رمضان
كاين بزاف ديال الأفلام ف رمضان,يجب أن تطلبي المساعدة من الطلبة هذه السنة
خاصك تطلبي المساعدة من تلاميد هاد لعام,المدونة تبنى خطوة خطوة
دوكمون تيتبنا خطوة ب خطوة,طلبتنا كسلاء ، يعملون قهرا
تلاميد ديالنا كسولين ، تيخدمو بزز,طلبتنا كسلاء ، يعملون قهرا
كاين بزاف ديال الطرق باش ترجعوهم تيخدمو,توجد طرق كثيرة لجعلهم يعملون
خصهم يتموتفاو,يجب تحفيزهم
خصهم يتموتفاو,الوحدة معاملها 1 يفضلون التعويض
"الوحدة المعامل ديالها 1 , تيفضلو راترباج",هذه الجزائر
هادا الجزائر,لا أتكلم عن النقاط و المعامل ، نحاول أن نجد أفكارا كي نجذبهم
لا متنهدرش على النقط و المعامل ، نحاولو نلقاو شي أفكار باش نجدبوهم,يجب أن نفكر فقط ، رأيت مثلا ميكانيكل تورك ؟
خاصنا نفكرو صافي ، شفتي مثلا ميكانيكل تورك ؟,لكن لا نملك الوسائل
ولكن معندناش الوسائل,أعرف ، أعطيتك مثلا فقط
عارف ، عطيتك متال و صافي,أعرف ، أعطيتك مثلا فقط
البارح حصل على دوكمون فيه أمتال جزائرية 362 صفحة لاباس,أمس تحصلت على منتدى لأمثال جزائرية 362 صفحة لا بأس
كتطلب بزاف ديال الخدمة ولكن فيها بزاف ديال الكلمات,تتطلب القليل من العمل و لكن تحوي كلاما
كتطلب بزاف ديال الخدمة ولكن فيها بزاف ديال الكلمات,يوجد أيضا الفايسبوك ، مثلما قال كمال ، لو نستطيع استغلاله لحققنا به الكثير
كين حتى الفيسبوك ، كيف قال كمال ، كون قضينا نستغلوه كون درنا بزاف,لذي ملاحظة سليمة
عندي ملاحضة سليمة,فلنحاول ان لا نخطأ في الكتابة
نحاولو نغلطو ف الكتابة,و أطلب منك أن تلاحظي كتابتي ، أظن أنها قريبة من المثالية
و نطلب منك تلاحضي كتابتي ، تنضن هي قريبة من المتالية,أنا أيضا لذي ملاحظة ، ما هذه الألف التي تضيفها مثل نسييوا
حتا أنا عندي ملاحضة ، شنو هي هاد الألف لي تتزيد بحال نسييوا,مثلما تحدثنا مؤخرا الألف تشير الجمع
بحال كيف هدرنا مؤخرا الألف كتشير ل الجمع,مثلما تحدثنا مؤخرا الألف تشير الجمع
تماما متنسايش بلي حنا تنحاولو نكتبو الدريجة قريبة من الفصحى,لا تنسي بأننا نحاول أن نكتب الدارجة قريبة من الفصحى
بش نستافدو من أدوات العربية الفصحى,لكي نستفيد من أدوات العربية الفصحى
بش نستافدو من أدوات العربية الفصحى,نعم لكن في الفصحى نكتب نحاول بدون واو يعني نحن نحاول
اه ولكن ف الفصحى تنكتبو نحاول بلا واو تيعني حنا تنحاول,يا أخي لم أفهم
أ خويا مفهمتش,لم نقرر بعد كيف نعمل ، لكن أنا شبه متأكد أنني على حق
باقي مقررناش كيفاش نخدمو ، ولكن أنا متأكد شوية بلي عندي الحق,جيدة شبه متأكد هذه
مزيان متأكد شوية,أنا لست متأكدة من أي شيء و الحمد لله
