Original_Dialect,MSA_conversion
و اني اشرب العصير بمصاصه ع نفس واحد لحد ما يطلع هداك الصوت اللي لما تسحب الهوا,وأنا أشرب العصير بمصاصة في نفس واحد حتى يصدر ذلك الصوت عندما تسحب الهواء.
هه يا اخي مافي ممثل شاطر بئدر يضبط نفسه وحياتك كلوا عالمكشوف بس احنا بنلبس نظاره عميان يعني بنستهبل عبعض خليها عالله,هه، يا أخي، لا يوجد ممثل موهوب قادر على ضبط نفسه. كل شيء مكشوف، لكننا نرتدي نظارات عمياء، نتصرف بحماقة مع بعضنا البعض. دع الأمر لله.
اوعي تحكيلي صح,لا تخبريني أن هذا صحيح!
عفكره مبين انو البوست تبعك دعايه ما تضحك علينا وتستغلنا احنا مش اغبيا احنا صاحيين,على فكرة، من الواضح أن منشورك هذا مجرد دعاية، لا تضحك علينا وتستغلنا، نحن لسنا أغبياء، نحن مستيقظون.
يخوي انا من حقي ك مواطن اني اعيش براحه بال حل عني,يا أخي، من حقي كمواطن أن أعيش براحة، ابتعد عني.
طيب مين احنا,حسنًا، من نحن؟
امبارح كان حفل اختيار ملكه جمال الكون,أمس كان حفل اختيار ملكة جمال الكون.
ابو رمزي زعلانه مني القمر من غيرتها علي انعمت عيونها تخيلي انها شاكه انو ابو العبد صاحبي بنت وبخونها معو انا اشتقتلها كتير واشتقت لرمزي,أبو رمزي، غاضبة مني. القمر من غيرتها عليّ قد أُعميت عيونها. تخيّلي أنها تشكّ أن أبا العبد صديقي فتاة وأنه يخونها معه. لقد اشتقتُ إليها كثيرًا واشتقتُ لرمزي.
ثلث ارباع الاردنيين شهر العسل تاعهم بالعقبه حاسبينو شهر عسل,ثلاثة أرباع الأردنيين يقضون شهر العسل في العقبة ويعتبرونه شهر عسل.
امي ركضت تجيب سطل مي و اخوي ركض يفتح الشبابيك و ابوي هجم علي و سفقني كف حسيت طواحيني الشمال نقلو عالجهه اليمين من قوته بعدها وقعت بأرضي,ركضت أمي لإحضار دلو من الماء، وركض أخي لفتح النوافذ، وهجم علي أبي وصفعني على وجهي، شعرت أن فكي الأيسر انتقل إلى الجهة اليمنى من قوة الصفعة. بعدها، وقعت على الأرض.
طب كم عمرك ي حلوه,حسنًا، ما هو عمرك أيتها الجميلة؟
الناس ازا بدهم يعايروني اول كلمه بحكوها ي بقره مالها البقره مفيده اكتر من كل الناس الي قابلتهم بحياتي,"عندما يريد الناس أن يسخروا مني، أول كلمة يقولونها هي ""بقرة"". ما المشكلة في البقرة؟ إنها أكثر فائدة من كل الناس الذين قابلتهم في حياتي."
لساتها ع نفس الوقفه من عشرين سنه لساتها عن نفس موعد الصحوه برضو من عشرين سنه,ما زالت على نفس الوقفة منذ عشرين عامًا، وما زالت تستيقظ في نفس الموعد منذ عشرين عامًا.
قصه انو هاد صاحبك واكلنا وشربنا مع بعض انساها في ناس لا بتفرق معها اكل ولا سفر ولا بطيخ لما بدو يحكي عليك بحكي حتى لو كاتبين كتابكو ع بعض,قصة أن هذا الشخص صديقك وأنكم تأكلون وتشربون معًا، انسها. هناك أشخاص لا يهتمون بالأكل أو السفر أو أي شيء آخر. عندما يريدون التحدث عنك، سيتحدثون، حتى لو كنتم قد كتبتم كتابًا معًا.
عمرنا قلنالكم ثلث الثلاث كم,لم نقل لكم أبدًا أن ثلث الثلاثة كم.
ليوم اجاني خبر انو بدو يسافر ع امريكا يشتغل و يدرس و يأس حالو هناك,اليوم، جاءني خبر أنه يريد السفر إلى أمريكا للعمل والدراسة والاستقرار هناك.
ليوم قررت خلص بدي اعرف و الي بدو يصير يصير,اليوم، قررت أن أعرف ما يجري، وليحدث ما يحدث.
معقول لسا في ولاد بيحوشو من العيديه لبعد العيد و بعطوها لأمهم تخبيها,هل من المعقول أن هناك أطفالًا ما زالوا يدخرون عيديتهم بعد العيد ويعطونها لأمهم لتخبئها؟
مبسوطه لاني قدرت ادرس عمادتين عندي امتحانين بنفس اليوم هه وقدرت ادرسهم تنتين بالعاده برسب بوحده وبزبط بوحده بس هل المره غير,أنا سعيدة لأنني تمكنت من دراسة عمادتين، لدي امتحانان في نفس اليوم، وتمكنت من دراستهما معًا. عادة ما أرسب في واحدة وأنجح في الأخرى، لكن هذه المرة مختلفة.
انتا بتقول بعقلك اشلح مين يا عمتو اشلح مين يا غاليه انا قعدت البسها ساعه وربع كيف بدك اشلحها,أنت تقول في عقلك، من سأخلع أيتها العمة؟ من سأخلع أيتها الغالية؟ لقد استغرقت ساعة وربع في ارتداء ملابسي، كيف تريدني أن أخلعها؟
و مو بس هيك بلشت اكل اضافر رجلي لإنو ما ضل اضافر بأصابع ادي,ولم أتوقف عند هذا الحد، بل بدأت في عض أظافر أصابع قدمي لأنني لم أعد أملك أظافر في أصابع يدي.
الف و ارجع,ألف مرة وأعود.
يلا مين عندهم امتحانات لا تردو ع حدا و ادرسو اصلا هو غيران,حسنًا، من لديه امتحانات، لا تردوا على أحد، وادرسوا. على أي حال، هو غيور فقط.
غير عن تقطيعو و توزيعو كل هاد بشارك فيه,بخلاف التقطيع والتوزيع، كل هذا يشارك فيه.
المهم زوجي دوامو طويل بطلع من الصبح و برجع بليل بكون تعبان و قرفان و وجهو بجيب نكد لستين سنه لقدام,المهم، زوجي دوامه طويل، يخرج من الصباح الباكر ويعود في المساء وهو متعب ومنزعج، ووجهه يجلب النكد لستين سنة قادمة.
انا لهلأ ما استوعبت شو اللي قاعد بصير,أنا حتى الآن لا أستوعب ما يحدث.
لن يتزوجكي ايتها العقربه الغيوره المكيوده يا ام حواجب مثلثات,لن تتزوجك أيتها العقربة الغيورة المقيدة، يا صاحبة الحواجب المثلثة.
و حكتلو يلا بدي اروح حياتي,وقلت له: حسنًا، أريد أن أذهب، وداعًا.
لا المشكله لما يعرف انه حدا حكى عنه بزعل وهو بكون شاله من كتر ما جاب سيرته,ليست المشكلة عندما يعرف أن شخصًا ما تحدث عنه، بل المشكلة أنه يغضب بينما هو يتحدث عنه طوال الوقت.
هون انا قناتي السمعيه توسعت سانتي و داني نفسها رجعت لورا مشان اسمع منيح,هنا، توسعت قناتي السمعية سانتي، وداني نفسها تراجعت للخلف حتى أتمكن من الاستماع بشكل أفضل.
ديرو بالكم من الناس اللي قاعدين و بستنوا قصه تصير مشان يبلشو فتنه و بخ السم وتحليل غريب كل الفكره منو زرع المشاكل,انتبهوا من الناس الذين يجلسون وينتظرون حدوث قصة حتى يبدأوا في إثارة الفتنة ونشر السم وتحليلات غريبة. الفكرة كلها هي زرع المشاكل.
انو راح يطول مسدس او ابره تخدير او مسيل دموع,أنه سيحمل مسدسًا أو إبرة تخدير أو رذاذ الفلفل.
ندى كانت مارقه رايحه توصي ع اشي توكلو,كانت ندى تمر في طريقها لطلب شيء للأكل.
يما كنت اكون حامل فيك ويجو كل عمامك والدنيا رمضان وانا مريضه وبدهم يوكلو كلهم واطبخ ومش قادره و عمتك تجاكر فيي وغيرانه لاني حامل وانا بالمطبخ وهمه قاعدين على ضحك ومزح وانا من تم ساكت,يا أمي، كنت حامل بي، وجاء كل أعمامي في رمضان، وكنت مريضة، وأرادوا أن يأكلوا جميعًا، وكنت مضطرة للطبخ، ولم أكن قادرة على ذلك، وكانت عمتك تضايقني لأنها غيورة مني لأنني حامل، بينما أنا في المطبخ وهم يجلسون ويضحكون ويتحدثون، وأنا صامتة.
رحت و وقفت و نقرتها ع كتفها من ورا و حكيتلها لو سمحتي ممكن شوي,"ذهبت ووقفت وقرصتها على كتفها من الخلف وقلت لها: ""لو سمحتي، هل يمكنني أن أتحدث معك قليلاً؟""."
بس بالآخر قررت انو مصلحتي اولا جعلهم يحرقو البيت انا شو خصني المعمول هاد بعملوه مره بالسنه و انا من اول رمضان بستناه رحت اول ما شميت اول دفعه طلعت من الفرن تنكرت و تسللت عالمطبخ و عملت حالي بتذوق و بالعقل عبيت كميه تكفي لخمس اشخاص جوعانين و شلفت فيها ع غرفه امي و سكرت الباب بالمفتاح و تحت اصوات القصف قصدي اصوات التكسير و التخريب و الشغب و صراخ امي ضليت مستمره لأخر لحظه و اكل لحد اللحظه الي حسيت فيها انو معدتي فجأه زحلقت من مكانها و كل الأنسجه العضليه بجهازي الهضمي ارتخت و بطلت اقدر امسكها و اسيطر عليها طلعت ركض عالحمام و سكرت ع حالي اختفيت جواتو تقريبا نص ساعه من البكاء الصامت و الألم المعوي و النزاع النفسي اخر لحظه حسيت انو حتى دماغي وصلو الاسهال قررت اطلب النجده لإنو كان اسهال مخيف غير معتاد طلعت من الحمام بزحف و مش قادره احكي و عيوني مغرغره و صباحي عرقان صرت اسحب و اشد حالي باتجاه الصاله و فوق ال سبع ولاد بلعبو غماي دعسو علي مع هيك كملت اول ما وصلت المطبخ زحفا,في النهاية، قررت أن مصلحتي أولاً. جعلتهم يحرقون البيت، ما شأني أنا؟ هذا المعمول يتم صنعه مرة واحدة في السنة، وأنا انتظرته منذ بداية رمضان. ذهبت بمجرد أن شممت الرائحة الأولى من الفرن، وتسللت إلى المطبخ وتظاهرت بأنني أتذوقه، وملأت كمية تكفي خمسة أشخاص جائعين، وأخذتها إلى غرفة أمي وأغلقت الباب بالمفتاح. وتحت أصوات القصف، أقصد أصوات التكسير والتخريب والشغب وصراخ أمي، استمررت حتى اللحظة الأخيرة. أكلت حتى شعرت فجأة أن معدتي انزلقت من مكانها، واسترخى كل النسيج العضلي في جهازي الهضمي، ولم أعد قادرًا على التحكم فيها. ركضت إلى الحمام وأغلقت الباب واختفيت بداخله لمدة نصف ساعة تقريبًا من البكاء الصامت والألم المعوي والصراع النفسي. في اللحظة الأخيرة، شعرت أن حتى دماغي أصابه الإسهال. قررت أن أطلب النجدة لأن الإسهال كان مخيفًا وغير معتاد. خرجت من الحمام زحفًا، ولم أستطع التحدث، وعيناي تفيضان بالدموع، ووجهي مغطى بالعرق. بدأت أسحب وأشد نفسي باتجاه الصالة، وفوق سبعة أطفال يلعبون الغميضة، دعسوا عليّ. ومع ذلك، استمريت في الزحف، وبمجرد وصولي إلى المطبخ زحفًا
هي مش المركز الاول بالحلوين هي ماخده اول اربع مراكز اصلا يعني هي الاولى واللي بعدها السادسه,إنها ليست المركز الأول في الجمال فقط، بل حصلت على المراكز الأربعة الأولى. هذا يعني أنها الأولى، ومن بعدها السادسة.
شو سهل الحكيي مين الي بيعرف بقلب التاني شو فييه,من السهل التحدث، من يعرف ما في قلب الآخر؟
بفتح الخط بلاقي صاحبي بيقلي شو بتردش ع ارقام غريبه يا يلعن ابو قملك,"عندما أفتح الخط، أجد صديقي يقول لي: ""لماذا ترد على أرقام غريبة، يا لعنة الله على قملتك""."
الحب حلو و طاهر يخوان لولا بس القلوب الفندقيه الوصخه الي ضارب موديلها اخر فتره,الحب جميل وطاهر، يا إخوة، لولا القلوب الفندقية القذرة التي انتشرت في الآونة الأخيرة.
الله يرزق الجميع نحنا بنمنع تداول ارقام التلفونات والروابط علشانكم والله,الله يرزق الجميع. نحن نمنع تداول أرقام الهواتف والروابط من أجلكم، والله.
بالرغم من انك ع الأغلب رح تتلقى منو ضربه تصحيك ع واقع بشع بالآخر,على الرغم من أنك على الأرجح ستتلقى منه ضربة توقظك على واقع بشع في النهاية.
بلا ما توخد لا رقمي ولا رقم ابوي ولا حتى رقم جيرانا,بدون أن تأخذ رقمي أو رقم أبي أو حتى رقم جيراننا.
مفعول الدوده كان قوي لدرجه انو قررنا نعذب حالنا بإيدينا,كان تأثير الدودة قويًا لدرجة أننا قررنا أن نعذب أنفسنا بأيدينا.
سكرت الخط و ضليت اعيط لصبح و اجا الامتحان و قدمت و رسبت و ها و يجعلو لا حدا نجح,أغلقت الخط وبقيت أبكي حتى الصباح، وجاء الامتحان وقدمت ورسبت. ها هم، ليجعلهم الله لا ينجحون أبدًا.
ولا ي عمي بتوكل الكتب و بتيجي عالامتحان تعمل حالها مش دارسه زي بعض ناس,أو يا عمي، تأكل الكتب وتأتي إلى الامتحان وتتصرف كما لو كنت لم تدرس، مثل بعض الناس.
طبعا انا قاعده قعده الخروف الي بستنا الدبح و عملتها ع حالي,بالطبع، أنا جالسة مثل الخروف الذي ينتظر الذبح، وفعلتها بنفسي.
بعد شوي رجعت اقرأ التعليقات و انا بحاول اتماسك بس لقيت انو الشعب للأمانه هزئني و قلو قيمتي بطريقه اذلاليه الي بسب علي و الي عامله منشن لصاحباتها و قلبوني مسخره و في ناس كانت كاتبه ادعيه عشان تنمسح اشكالي عن وجه الكره الأرضيه زاد عياطي لإنو صارت صورتي مش ولابد بيني و بين حالي رميت حالي عالحيطه و صرت اعيط و انسدل و اسحل لتحت و ارجع اطلع و اعيد النزله,بعد فترة قصيرة، عدت لقراءة التعليقات وأنا أحاول التماسك، لكني وجدت أن الناس، بصراحة، سخروا مني وقالوا أشياء مهينة. أولئك الذين سبوني، وأولئك الذين عملوا منشن لصديقاتهم، جعلوني أبدو كمسخرة. وهناك أشخاص كتبوا أدعية ليتم مسح وجهي من على وجه الأرض. زاد بكائي لأن صورتي أصبحت سيئة. بيني وبين نفسي، رميت نفسي على الحائط وبدأت أبكي وأنهار وأنزلق لأسفل ثم أعود وأصعد.
الحادثه هاي مرق عليها ست شهور لحد الآن اهلي بعاملوني بحذر و بتركوش اخواني الصغار معي و بجيبو شيخ كل اسبوع يقرأ قرآن بغرفتي بالسر عني و بحاولو ما يحسوني اني راكبني جن مع اني ولله ولله ما كنت احضر ارواح ولا هي هيك القصه بس بقدرش اشرحلهم الحقيقه,لقد مرت ستة أشهر على هذا الحادث، وحتى الآن، يعاملني أهلي بحذر ولا يتركون إخوتي الصغار معي، ويأتون بشيخ كل أسبوع ليقرأ القرآن في غرفتي سرًا عني، ويحاولون عدم إشعاري بأنهم يعتقدون أنني مسكون بالجن، على الرغم من أنني، والله، لم أحضر أرواحًا، وليست هذه هي القصة. لكنني لا أستطيع أن أشرح لهم الحقيقة.
يصير اشي موزمبيق افتح تلفزيون موزمبيق بتفهم الطابق,يحدث هذا في موزمبيق، افتح تلفزيون موزمبيق وستفهم ما يحدث.
بدي اربحكم بسكليت بي ام اكس عجالو فضه مطلي نحاس,أريد أن أفوز بسكليت بي إم إكس، عجلات فضية مطليّة بالنحاس.
هيهي الله يقطعو ابو ابراهيم مصبرش هالقطيع,هيهي، الله يقطع أبو إبراهيم، لم يتحمل هذا القطيع.
نسخه محدثه من اغنيه لطلاب الامتحانات,نسخة محدثة من أغنية لطلاب الامتحانات.
تحملوك و ربوك و خافو عليك بدون اي مقابل,لقد تحملوك وربوك وخافوا عليك بدون أي مقابل.
لإنو بنفس اللحظه رنت ام العريس ع امي و حكتلها سامحونا فش نصيب الشب بحب بنت عمو و مكناش بدنا ياها بس ما قدرنا نجبرو,"في نفس اللحظة التي رنت فيها أم العريس على أمي وأخبرتها: ""سامحونا، لا يوجد نصيب، الشاب يحب بنت عمه، لم نكن نريد ذلك، لكننا لم نستطع إجباره""."
عندك كمان سامر و عامر و سميره و اريج مشلله بقرو بالجامعه,عندك أيضًا سامر وعامر وسميرة وأريج، يدرسون في الجامعة.
لحد ما يبطل في مجال اني اتنفس,حتى أتوقف عن التنفس.
فعلا احساسي ما اخطأ يوم مميز و ما رح انساه لأنو قطع نصيبي,في الواقع، لم يخطئ إحساسي، كان يومًا مميزًا ولن أنساه أبدًا لأنه قطع نصيبي.
فرح انا بعشق الجروب مشانك سماح,فرح، أنا أعشق الجروب من أجلك، سماح.
الحب مش حرب ولا معركه ولا تحقيق ولا جريمه ولا حبس,الحب ليس حربًا ولا معركة ولا تحقيقًا ولا جريمة ولا حبسًا.
طبعا هو يحرام اعطاني نظره كملي حكي و تعبير وجهو مصدوم,بالطبع، هو حرام، أعطاني نظرة وكمل حديثك وتعبيرك، ووجهه مصدوم.
عمرو ما بحب غيرك او بترك حتى و بضل ميت ع كشتك,عمره ما يحب غيرك، أو يتركك ويبقى ميتًا على شعرك.
لإنك ما بتتحمل كلمه وحده لإنك حساس و عندك همومك و مش نائصك هي بس بتسمعك اما تشكيلك لا,لأنك لا تتحمل كلمة واحدة، لأنك حساس ولأن لديك همومك، ولا تريد منها سوى أن تستمع إليك، وليس أن تشكي لها.
تطلع فيي نظره مليئه بالرومنسيه و حكالي حياتي استني بصير امسك ايدك,"ينظر إليّ نظرة مليئة بالرومانسية ويقول لي: ""حياتي، انتظري، سأمسك يدك""."
يلا ندعي لكل واحد جمب الصوبا و ع يمينو نسكافيه او قهوه,هيا ندعو لكل شخص بجانب المدفأة وعلى يمينه نسكافيه أو قهوة.
المشهد الجاي,المشهد التالي:
و بروح عليه فتافيت الشاورما و اخر حبه بطاطا بالعلبه و اشيآ كتيره,أذهب إلى فتافيت الشاورما وآخر حبة بطاطا في العلبة وأشياء كثيرة أخرى.
سيبونا منو مقهور يلا ندعي لبعض,دعونا منهم، دعونا ندعو لبعضنا البعض.
بيجي هو بطنش تعليقك وبروح لتعليق صاحبك وبكتب,يأتي هو ويتجاهل تعليقك ويذهب إلى تعليق صديقك ويكتب.
كتير بسمع قصص عن ناس حياتهم زي المرجيحه,أسمع كثيرًا عن قصص لأناس حياتهم مثل الأرجوحة.
قعدت اتزكر جاسم كيف ضحك علي بصف تاسع و خاني مع صاحبتي,تذكرت كيف ضحك علي جاسم في الصف التاسع وخاني مع صديقتي.
وانا في غفله من امري ونسيت الموضوع,وأنا في غفلة من أمري، نسيت الموضوع.
صبرت طول اليوم و حاولت اهدي اعصابي و شربت شاي بالقرفه حتى صارت الساعه طناش بليل,صبرت طوال اليوم وحاولت تهدئة أعصابي وشربت شاي بالقرفة حتى أصبحت الساعة العاشرة مساءً.
السلام عليكم يا اهل الخير انا بحاجه ماسه لدفع اجار البيت وبتمنى منكم تساعدوني اجار البيت دينار مكسور علي,السلام عليكم يا أهل الخير، أنا بحاجة ماسة إلى دفع إيجار بيتي، وآمل منكم أن تساعدوني. إيجار البيتي دينار مكسور علي.
و اه صحيح اعرفو انكو هسا بتعيشو احلى ايام حياتكو و حلاوتها بصعوبتها,وآه، صحيح، اعلموا أنكم الآن تعيشون أجمل أيام حياتكم، وحلاوتها في صعوبتها.
اخوانو كانو بلعبو كره و مسكرين الشارع بشوتو لبعض و نص لعبهم تطعيم,كان إخوته يلعبون كرة القدم ويغلقون الشارع، يركلون الكرة لبعضهم البعض.
و انا راح استحي و اضربو بالليفه ع انفو و يصير في رغوه ع وجهو زي المسلسلات,سأخجل وأضربه بالليفة على وجهه حتى تظهر الرغوة على وجهه مثل المسلسلات.
بس ملقيتش حدا بفرق معو انا وين انقلع,لكن لم أجد أحدًا يهتم، أين أذهب؟
في ناس بدون م تعمل اشي بتعجبهم و بحبوك لو تعطس بقنعوك انها احلى عطسه بالكره الارضيه,هناك أشخاص يعجبون بك دون أن تفعل أي شيء، ويحبونك حتى لو عطست، سيقنعوك أنها أجمل عطسة على وجه الأرض.
اي بالله عليكي هسا بدك تسوقي فيها الغشمنه,أتريدين أن تقوديها الآن؟
من هبلها العالمي نزلت اشترت خط من المحل اللي بالحاره ومن عجقتها ناسيه انو ابن خالتو ل ابو رمزي شريك بالمحل هسا هي ما بتعرفو بالشكل بس اصلا ناسيه اشترت الخط و راحت,من غبائها العالمي، نزلت واشترت خطًا من المتجر الموجود في الحارة، ونظرًا لارتباكها، نسيت أن ابن خالة أبو رمزي شريك في المتجر. هي لا تعرفه بالشكل، لكنها نسيت أنها اشترت الخط وذهبت.
لسى بعدنا في الدوام يا حبيبتي لما نروح عالخمسه بنطبخ وبكره بنردلك خبر هه,ما زلنا في الدوام، يا حبيبتي، عندما نعود إلى المنزل في الساعة الخامسة، سنطهو الطعام، وغدًا سنخبرك بالأخبار.
للي ما بعرفوني كل قصصي من خيالي مو حقيقه ولا الها دخل فيني,بالنسبة لأولئك الذين لا يعرفونني، كل قصصي من خيالي، ليست حقيقة ولا علاقة لها بي.
و لبست هالعباي و طلعت مع امها,وأرتديت هذا العباءة وخرجت مع أمها.
ي حد بتعرفه جديد مش حتقعد تفصله كل خصوصياتك,أنت لا تعرف شخصًا جديدًا، ستقوم بتفصيل كل خصوصياتك.
و ما حدا يرن علي و بكرهكو كلكو و يلعن ابوكي و ابوه لأبوكي,ولا أحد يرن علي، غدًا سأكرهكم جميعًا، ولعن الله أبوك وأبوه.
وتكتشف بالاخير انو الكل بعرف انو زعلان منك الا انتا,وتكتشف في النهاية أن الجميع يعرف أنك غاضب منه إلا أنت.
يلا بس حبيت افضفضلكم عن حياتي المواصلاتيه,حسنًا، أردت فقط أن أفضفض لكم عن حياتي في المواصلات.
مشان ما اسمع المسبات و اشوف نظرات الكره,حتى لا أسمع الشتائم وأرى نظرات الكراهية.
ضليتو وراي ونا صغير و شدوقي مرطرطه بدكم تجوزوني و بدكم ابوس البنات و اعبطهم و بتقولولي ليش نسونجي طالع يخي,لقد لاحقتموني وأنا صغير، وقلتم إنني نسونجي، أخرجوا يا أخي، أريد أن أقبل الفتيات وأداعبهن.
و حكالي مين رن,"وقال لي: ""من الذي اتصل؟""."
تا للحظه لمحت تعليق من واحد اسمو صمت النسيان كاتبلي اختي ما الك الا التخاطر الروحاني عشان توصليله مشاعرك,"في تلك اللحظة، لمحت تعليقًا من شخص اسمه صمت النسيان، يكتب لي: ""أختي، ليس لديك سوى التخاطر الروحاني لنقل مشاعرك إليه""."
و بس اطلع يدعسوني,وإذا خرجت، سيدوسون علي.
طبعا معروف من كيلو النقط الي حطوها بالتعليقات انو قصدهم عني,من الواضح من عدد النقاط التي وضعوها في التعليقات أنهم يقصدونني.
بلا منها هالشهاده ليش اطلع روحي مشان ورقه,بدونها هذه الشهادة، لماذا أضيع حياتي من أجل ورقة؟
شو سهل الحكي,من السهل التحدث
هاي ابعدو عنها هاي اعطوها مجال تحكي شو مبدها الموضوع مش بإيدها اصلا اتركوها يا عمي تعبر,مرحبًا، ابتعدوا عنها، أعطوها مجالاً للتحدث عما تريده، الموضوع ليس بيدها، دعوها تعبر.
ام هبه اتركيها تتسلى مع البنت خلص,يا أم هبة، دعيها تتسلى مع الفتاة، لقد انتهى الأمر.
بدك اشي روان,هل تحتاجين شيئاً، يا روان؟
اي بالله عليك طب قول فوفو,"أرجوك، قل ""فوفو""."
ومسكت ايد رمزي رمزي ايدو مشدوده ورجل عالارض ورجل طايره وماسك خياره وبوكل فيها ولابس الحفاي عالشقلوب وبتلولح يمين وشمال,أمسكت يد رمزي، فكانت يده مشدودة ورجله على الأرض ورجل أخرى طائرة، وكان يمسك بخيارة ويأكلها، ويرتدي الحذاء بشكل مقلوب ويتأرجح يميناً وشمالاً.
ومره خليتو يتصورلي بالشباح هاهاهاهاهاها,وفي مرة، جعلته يتصور لي كالشبح، هاهاهاهاهاها.
ولكو يخرب بيتو بكون كامل مكمل و بحبها من قلبو و قال مستعد يموت مشانها,يا لكم من مدهشين، إنه كامل ومتكامل ويحبها من قلبه، ويقول إنه مستعد للموت من أجلها.
عليم الله الاردن فيها رواتب اعلى من دبي,صدقاً، الرواتب في الأردن أعلى من دبي.
عارفين شو الاشي الأحلى بهاد الشهر الكريم,هل تعرفون ما هو الأمر الأجمل في هذا الشهر الكريم؟
انا ما حدا معبرني بس بنقل و بودي عالباص رحت الفت نظر بين نساوين عمامي و حكيت لمرت عمي هاتي عنك انتي انا بعرف اعمل سالاد,"أنا لا يهتم أحد بي، فقط أنقل وأوصِل في الحافلة. ذهبت للفت انتباه نساء أعمامي، وقلت لزوجة عمي، ""دعيني أنا أفعل ذلك، أعرف كيف أصنع السلطة""."
و راسي لف,وشعرت بدوار.
و حكالي وين اوديكي ي عمري,"وقال لي: ""أين أذهب بكِ، يا عمري؟"""
و ما برتاح بالها غير لما ترجع و تشوفك بالبيت,ولا يرتاح لها بال إلا عندما تعود وترى أنك في البيت.
بس بستغرب كيف كتير ناس ما بفرق معهم اشي و بنامو بالباص و ممكن يشخرو او يعبطو الي جنبهم عادي,أستغرب كيف أن العديد من الناس لا يبالون بأي شيء، ينامون في الحافلة وقد يشخرون أو يعانقون من بجانبهم بشكل عادي.
لما اخد مني القهوه اعطاني نظره مع ابتسامه,عندما أخذ مني القهوة، أعطاني نظرة مع ابتسامة.
ابو العبد صار حياتك يا ابو رمزي,أبو العبد أصبح حياتك، يا أبا رمزي.
وصرت اسمع مصطفى كامل مع انو البنت اكبر مني بكتير واصلا بتعرفنيش بس انا اصلا حبيتها لانها مره وقع الفطبل عندهم وانا رحت اجيبو وهي جابتلي ياه وحكتلي لعبوني معكم عن مزح انا يومها حبيتها مش عارف ليش,"وأصبحت أستمع إلى مصطفى كامل، مع أن الفتاة أكبر مني بكثير، ولا تعرفني أصلاً، لكنني أحببتها لأنها مرة وقعت عندهم الطبل وذهبت لأحضره، وأعطتني إياه وقالت لي ""العبوني معكم"" عن مزاح. في ذلك اليوم، أحببتها ولا أعرف لماذا."
بضحك و بحكيلي بعطوش علامات زياده ازا استعملتي حمام الجامعه,"كان يضحك ويقول لي، ""لا يعطون علامات إضافية إذا استخدمتِ حمام الجامعة""."
مرارتك و اعصابك و مخك و كلشي فيك بفقع قبل ما تتخرج سواء من مواد تخصصك او الخلق الي بتشوفها بجامعتك و احتمال كمان من المواصلات ازا كنت ضحيه بإمتياز,مرارتك وأعصابك وعقلك وكل شيء فيك ينفجر قبل أن تتخرج، سواء من مواد تخصصك أو من الناس الذين تراهم في جامعتك، وربما أيضاً من المواصلات إذا كنت ضحية بامتياز.
المهم بس قعدت تطلعت ع يميني الا هو في شب بالزاويه جمب الشباك بس بيني و بينو بنت و هاي البنت راكيه راسها ع كتفو,لكن الأهم هو أنني جلست ونظرت إلى يميني، فإذا هو شاب في الزاوية بجانب النافذة، وبيننا فتاة تضع رأسها على كتفه.
انا بفرجيك يا ابو رمزي وحياه غلاوه رمزي الا امرمطك مرمطه واخليك تحكي مع حالك يا ابو عين فارغه يا ناكر الجميل يا خاين العشره يا فاتن الملامح لا بتخوت يا قليل الاصل,سأريك، يا أبا رمزي، وحياة غلاوة رمزي، سأمرمطك مرمطة، وأجعلك تتحدث مع نفسك، يا صاحب العين الفارغة، يا ناكر الجميل، يا خائن العشرة، يا فاتن الملامح، لست أمزح، يا قليل الأصل.
امها لا ولك شو تمشكلو والله بدبحها الشب منيح وكريم وما رح تلاقي زيو,"أمها تقول: ""ما المشكلة؟"" والله سأذبحها، الشاب جيد وكريم، ولن تجدي مثله."
اما جروبات الشباب,أما مجموعات الشباب...
انا لو معي مصاري بتردو علي,لو كان لدي مال، هل ستردون علي؟
زي الدوره الألومبيه عاملين,كما لو أنها دورة أولمبية.
اخر اشي بعد البحوث و الدراسات و التحقيقات طلع الشب الي كان مارق حبيبها و مطقعلها و تاركها,أخيراً، بعد البحوث والدراسات والتحقيقات، تبين أن الشاب الذي كان يمر هو حبيبها، وقد تركها.
تعي شوفي الكحله بعيوني كيف,تعالي وانظري إلى الكحل في عيوني كيف هو.
رجعت انا لورا و قعدت ع الكرسي تاعي ونا مصدومه بالتصوير البطيء كيف كيف مبدأ توزيع الحظ بالحياه هاي الي كانت مقمله,رجعت إلى الخلف وجلست على كرسيي وأنا مصدومة، وكأنني أعيش تصويراً بطيئاً، كيف يتم توزيع الحظ في هذه الحياة.
بعد رنات عالشب الثاني برد عليك بدون نفس بتقلو يا زلمه شو في حكيت معو بقولك اه طب سألتو ليش بردش عليي,"بعد عدة رنات، يرد عليك الشاب الآخر بدون اهتمام ويقول لك: ""ما الأمر؟"" وعندما تحدثت معه قال: ""نعم، هل سألته لماذا لا يرد علي؟"""
