Original_Dialect,MSA_conversion
ايه الترجمة الغريبة .,ما هذه الترجمة الغريبة؟
يا نفسي إلى متى العصيان . ربي اغفرلنا تقصيرنا في حقك وحق الاسلام والرسول والمسلمين .,يا نفسي، إلى متى العصيان؟ ربي اغفر لنا تقصيرنا في حقك وحق الإسلام والرسول والمسلمين.
كم هو مؤلم أن تتعلق بشخص و تبكي قهرا من تصرفاته .,كم هو مؤلم أن تتعلق بشخص وتبكي قهراً من تصرفاته.
لا تبكي على قبري بعد وفاتي . يكفي انك دست على قلبي في حياتي .,لا تبك على قبري بعد وفاتي. يكفي أنك دُست على قلبي في حياتي.
تفضل يازمن واقرأ اخر كتاباتي انا المجروح والجارح أغلى من حياتى .,تفضل يا زمن واقرأ آخر كتاباتي، أنا المجروح والجارح، أغلى من حياتي.
هذا حال الدنيا ناس تحت التراب وتزورونا في المنام ،وناس فوق التراب وما ترد علينا السلام .,هذا حال الدنيا، ناس تحت التراب ويزورونا في المنام، وناس فوق التراب ولا يردون علينا السلام.
أعترف أنني أتمنى الخير لكل الناس حتى اللي أذوني في حياتي .,أعترف أنني أتمنى الخير لكل الناس، حتى الذين آذوني في حياتي.
يا ولاد المحظوظة ظايتين فی القاهرة.,يا أولاد المحظوظة، تائهون في القاهرة.
على مايتبن ام البورصه .,على ما يتبين، ما هي البورصة؟
انا فاهم الدايت غلط .,أنا أفهم الدايت بشكل خاطئ.
الشاي من غير سكر تقول دوا كحه مستورد .,الشاي من غير سكر كأنه دواء كحة مستورد.
مبروك وربنا يوفقك دايما ومن نجاح لنجاح يارب .,مبروك، وربنا يوفقك دائماً ومن نجاح إلى نجاح يا رب.
كل ما بتصلى صح عمرك ما هتزهق من الصلاة صلي بروحك صلى بجسمك بكل حاجة تملكها .هى ملك ربك .,كلما صليت بشكل صحيح، لن تمل من الصلاة. صل بروحك، صل بجسمك، بكل شيء تملكه. هي ملك ربك.
الجون اللي جابه ابو تريكة كان جامد اوي .,الجون الذي سجله أبو تريكة كان قوياً جداً.
خليك متفائل دايما . لازم يكون عندك امل .,ابق متفائلاً دائماً. يجب أن يكون لديك أمل.
سهرانة عشان اذاكر والحق اقفل المادة .,أنا سهرانة لأذاكر وألحق المادة.
السعادة الحقيقه انك توقع على اخر ورقة الامتحان كانك دكتور .,السعادة الحقيقية أن توقع على ورقة الامتحان الأخيرة كأنك دكتور.
سأصيغها لك بطريقه اخرى انت حد ممل جدا و بغيض و كريه كرجل اسرائيلي يستحق القتل بلا رأفه .,سأصوغها لك بطريقة أخرى، أنت شخص ممل جداً وبغيض وكريه كرجل إسرائيلي يستحق القتل بلا رأفة.
يالله المنظر جميل. عاوز كاميرتي عاوز اصور .,يا الله، المنظر جميل. أريد كاميرتي لأصور.
قبل ما نكمل كلامك .انت الاول تتكلم باداب وانت بتعبر عن رايك .بلاش شغل البهايم ده .,قبل أن نكمل كلامك، يجب أن تتحدث بأدب عندما تعبر عن رأيك. لا تفعل هذا العمل الأحمق.
دمعت عيني من الفيدبو ده .,دمعت عيني من هذا الفيديو.
جربتو تشهقو وانتوا بتعملوا الملوخية .انا عملت كدا النهارده وانا بعملها لماما .بس برده طلعت وحشة .انا زعلانة اوى .,هل جربتم أن تشهقوا وأنتم تطهون الملوخية؟ أنا فعلت ذلك اليوم وأنا أطهوها لأمي. لكنها ما زالت سيئة. أنا حزينة جداً.
وانتوا بتعيطوا جربتوا من كتر العياط تناموا وتبقوا عاملين زي حته القماشه اللي عاايزة تترمي.,وعندما تبكون، هل جربتم أن تناموا وتصبحوا مثل قطعة القماش التي تريد أن ترمى؟
عديت علي البيت اللي كان فيه الحبايب .راجع مليني الشوق ولهفه قلب دايب .,مررت على البيت الذي كان فيه الأحبة. عدت مليئاً بالشوق ولهفة القلب.
ياربي بقي تعبنا من الوقوف والشوارع بقيت زحمة.,يا ربي، تعبنا من الوقوف والشوارع أصبحت مزدحمة.
لما بنشوف الدنيا الزبالة دي بنتخلي عن الاحلام اللي احنا بنحلمها ونتمسك بامنيه واحده .,عندما نرى الدنيا القذرة هذه، نتخلى عن الأحلام التي نحلم بها ونتمسك بأمنية واحدة.
يارب خليني عالي في نظر اي حد ، ومتكسرش نفسي ابدا.,يا رب، اجعلني عالياً في نظر أي شخص، ولا أكسر نفسي أبداً.
‏لا يا حببتي بس المذاكرة بقى والإمتحانات وكده‏‎.,‏لا يا حبيبتي، فقط المذاكرة والامتحانات وما إلى ذلك.
انتحار تلميذ بسبب المحقق كونان . موتهم كونان.,انتحار تلميذ بسبب المحقق كونان. موتوا كونان.
مش عارفه البنات اللي بتفضل تصرخ دي ايه المحن ده.,لا أعرف ما هي البنات اللواتي يفضلن الصراخ هذا، ما هذا الحزن؟
كدة مشيت وسبتني يا صاحبى .,هكذا مشيت وتركتني يا صديقي.
بفرح لما بحس اني ليا لازمة في الحياة . و دا قليلا ما يحدث.,أفرح عندما أشعر أن لي لازمة في الحياة. وهذا نادراً ما يحدث.
ده انت اخر واحد من الطيبين . مبقاش فى طيبين يا جدع .,أنت آخر واحد من الطيبين. لم يعد هناك طيبون يا رجل.
ادعولى عندى بطولة العمر . ان شاء الله.,ادعوا لي، لدي بطولة العمر. إن شاء الله.
الصلاه علينا . ولازم نصلي هنتحاسب عليها يا بشر افهموا بقي .,الصلاة علينا. ويجب أن نصلي، سنحاسب عليها يا بشر، افهموا.
كل سنة نقول هنفطر مع بعض . وفى الاخر مش بنفطر سوا .,كل سنة نقول سنفطر مع بعض، وفي الآخر لا نفطر معاً.
القصب يا جماعة هو المشروب المفضل فى الحر ده .,قصب السكر يا جماعة هو المشروب المفضل في هذا الحر.
مفيش اجمل من الصلاة فى الحرم .,لا يوجد أجمل من الصلاة في الحرم.
أتعبت غيري وأنا أحكي له حكاياتك .,تعبت غيري وأنا أحكي له حكاياتك.
جرحت القلب بغيابك .,جرحت القلب بغيابك.
بعشق القطط . عندى قطتين فى البيت بحبهم اوى .,أعشق القطط. لدي قطتان في البيت، أحبهما كثيراً.
الطفل ده احسن من ناس كتير .ربنا يحفظه .,هذا الطفل أفضل من ناس كثيرين. ربنا يحفظه.
يارب الدنيا تمطر دلوقتى .,يارب الدنيا تمطر الآن.
هو انت متمرد على كل حاجة كدا .,هل أنت متمرد على كل شيء هكذا؟
صورتك حلوة على الواتس وتويتر . يا عم منور والله .,صورتك جميلة على الواتس وتويتر. يا عم منور والله.
ربنا يتقبل لدعائكم فى الايام المفترجة دى .,ربنا يتقبل دعائكم في هذه الأيام المباركة.
بس يا عم قطعت قلبى . يخربيتك .,يا عم، قطعت قلبي. يخربيتك.
بموت فى بنت اختى . بعشقها يا ناس .,أعشق ابنة أختي. أحبها يا ناس.
بس انت صاحب المهام الصعبة .,أنت صاحب المهام الصعبة.
اعوذ بالله من نكدك يا شيخ .,أعوذ بالله من نكدك يا شيخ.
التكييف ده نعمه فى ايام الحر دى .,التكييف نعمة في أيام الحر هذه.
الفراق مر يالوجه السموح والوداع إشوا مع انه للضياع الوداع انك توادعني وتروح والفراق إنك تروح بلا وداع .,الفراق مر يا صاحب الوجه السموح، والوداع إشارات مع أنه للضياع، الوداع أن تودعني وتروح، والفراق أن تروح بلا وداع.
مش بحب اركب اتوبيس .بيكون زحمة وحر .,لا أحب ركوب الأتوبيس. يكون مزدحماً وحاراً.
اغنيه دنيا سمير غانم وحماقى جميلة اوى .,أغنية دنيا سمير غانم وحماقي جميلة جداً.
هناك اناس لن يكررهم الزمن مرة اخرى .,هناك أناس لن يكررهم الزمن مرة أخرى.
اكيد الدنيا مش وردى يعنى .,أكيد الدنيا ليست وردية هكذا.
اللهم إني استودعتك حياتى كلها .,اللهم إني استودعتك حياتي كلها.
اعلان مجدى يعقول جميل اوى . دنيا سمير غانم رقيقة اوى فيه .,إعلان مجدي يعقوب جميل جداً. دنيا سمير غانم رقيقة جداً فيه.
اضرب كمان وكمان . يمكن اتوب .,اضرب أكثر وأكثر. ربما أتوب.
ما شاء الله ايه الموهبة الجامدة دى .,ما شاء الله، ما هذه الموهبة الرائعة؟
جايلي عرض من شركه فى المانيا .,أتى لي عرض من شركة في ألمانيا.
الله يسلمكوا .شكر على الدعوات والسؤال .,الله يسلمك. شكراً على الدعوات والسؤال.
غلطة و ندمان عليها .,غلطة وأنا نادم عليها.
عايزين نفطر يوم مع بعض .,أريد أن نفطر يوماً معاً.
طول اليوم النهارده وانا واقف فى الشمس علشان شغلى كله فى مواقع . حاسس ان هيجيلى ضربة شمس .,وقفت طوال اليوم في الشمس لأن عملي كله في مواقع. أشعر أن ضربة شمس ستصيبني.
لا بقى . بلاش تطلبوا الرحمه وانتم مش بترحموا . ده حتى الرحمه .,لا، لا تطلب الرحمة وأنتم لا ترحمون. حتى الرحمة.
دقات قلب الانسان بتبين ان الحياه دقائق وثوانى . ابعدوا عن الحزن وعيشوا الحياة .,دقات قلب الإنسان تبين أن الحياة دقائق وثواني. ابتعدوا عن الحزن وعيشوا الحياة.
‏يا جماعه اكل كنتاكى وحش اوى .,‏يا جماعة، أكل كنتاكي سيء جداً.
عادى من حقى اعبر عن راى . ومن حقك ان الكلام مايعجبكش لكن ليه الشتيمة وقله الادب بتاعتك دى .,عادي، من حقي أن أعبر عن رأيي. ومن حقك أن الكلام لا يعجبك، لكن لماذا الشتائم وقلة الأدب هذه؟
هو الواحد عمل ايه فى دنيته .علشان يتعاقب العقاب ده .,ماذا فعلت في دنيتي حتى أتعاقب هذا العقاب؟
كبر مخك كله بيعدى .,كبر مخك، كل شيء يمر.
دول فلول بس متنكرين فى شكل جديد.,هؤلاء فلول متنكرون في شكل جديد.
اشكرك يا رب على كل النعم اللى بتنعمها علينا .,أشكرك يا رب على كل النعم التي تنعمها علينا.
شكلك مش فايق خالص .,يبدو أنك لست في مزاج جيد أبداً.
تصبحوا على الكاس .,تصبحون على الكأس.
هو الغريب اعمي .,هل الغريب أعمى؟
انا جالى جواب فصل من الجامعه .,أتاني خطاب فصل من الجامعة.
ربنا يعيين الامهات بتفضل واقفة فى المطبخ طول النهار فى الحر .علشان تغمل لينا الفطار . ربنا يخليهم لينا.,ربنا يعين الأمهات، يبقين واقفات في المطبخ طوال النهار في الحر ليعملن لنا الفطور. ربنا يخليهم لينا.
والله دى حاجة تبكى الحجر . ناس معندهاش احساس.,والله، هذا شيء يبكي الحجر. ناس ليس لديهم إحساس.
يارب صبر جميل .,يا رب صبر جميل.
ده احنا طلعنا ناس هبله بطريقة .,نحن طلعنا ناس أغبياء جداً.
من الوصايا النبوية قيام الليل . قم لمولاك ولو بركعه خير من الدنيا ومافيها .,من الوصايا النبوية قيام الليل. قم لمولاك ولو بركعة، خير من الدنيا وما فيها.
حتى المسعف يقصفونه. حسبى الله ونعم الوكيل . قسم بالله شي يضيق الصدر . يارب حرك ضمير الشعوب العربية يارب .,حتى المسعف يقصفونه. حسبي الله ونعم الوكيل. قسم بالله شيء يضيق الصدر. يا رب حرك ضمير الشعوب العربية يا رب.
ما اصعب أن تشتغل حاجة مش بتحبها .بس علشان اكل العيش .,ما أصعب أن تعمل شيئاً لا تحبه، فقط من أجل لقمة العيش.
ليه اللي بنحبه بيطلع خاين واللي مبنحبوش يطلع بيموت فينا.,لماذا من نحبهم يطلع خائناً، ومن لا نحبهم يطلع يموت فينا؟
برافو عليك خليك دايما نشيط كدا ربنا يحفظك .,برافو عليك، ابق دائماً نشيطاً هكذا، ربنا يحفظك.
اوعوا تزعقوا لطفل مهما عمل غلط دول لسه بيتعلموا .,لا تصرخوا على طفل مهما فعل خطأ، ما زالوا يتعلمون.
عن احساس السعادة وانا رايح امتحان اسهل مادة عندي .,عن شعور السعادة وأنا ذاهب إلى امتحان أسهل مادة لدي.
انا بتعجبني العلاقات العاقلة الناضجة اللي متتأثرش لو احنا الاتنين مختلفين في اي حاجة .,أنا يعجبني العلاقات العاقلة الناضجة التي لا تتأثر إذا كنا نحن الاثنين مختلفين في أي شيء.
ليه اللي قلبه طيب في الزمن ده بيبقي خسران.,لماذا من قلبه طيب في هذا الزمن يبقى خاسراً؟
في ناس كده بنشوفهم بنعرف من عيونهم انهم كدابين والنفاق اللي في عينهم باين اوي بزياده.,هناك أشخاص هكذا، عندما تراهم، تعرف من عيونهم أنهم كاذبون، والنفاق الذي في عيونهم واضح جداً.
روحوا ذاكروا .هتسقطوا يا بهايم يا بهايم .,اذهبوا وادرسوا، سترسبون يا أغبياء يا أغبياء.
انت غشيم اوي ازاي تتعامل معاها بالطريقه دي يا ابني .,أنت غشيم جداً، كيف تتعامل معها بهذه الطريقة يا ابني؟
عايز بيبسي والله وحشني جدا .بس ممنوع عني.,أريد بيبسي، والله اشتقت له جداً. لكن ممنوع عني.
بردوا بعد ما حصل تراب وعفرة والجو مطر ولسه الدنيا حر جدا.,ما زال الجو حاراً جداً بعد ما حدث من تراب وغبار.
عارف انت لو اتكلمت معايا واعترفتلي انك غلطان. انا هسامحك علي طول.,اعلم أنك لو تحدثت معي واعترفت لي أنك مخطئ، سأسامحك على الفور.
تصبح علي خير يا حبيبي وعلي احلي خبر يا روحي .,تصبح على خير يا حبيبي وعلى أحلى خبر يا روحي.
والميزة كمان انة عرف اننا بنام بدرى ، وأننا عالم معفنة وعمالين نتخانق مع بعض ‏‎‎ .,والميزة أيضاً أنه عرف أننا ننام مبكراً، وأننا عالم مقرف ونحن نتشاجر مع بعضنا.
انا قرفت من الفيس و من تويتر. واي حاجه زيهم.,أنا قرفت من الفيسبوك وتويتر وأي شيء مثلهم.
احب اسمع ايها الراقدون تحت التراب . اجيب صباره وادفن نفسي با ببلاوي.,"أحب أن أسمع ""أيها الراقدون تحت التراب"". سأحضر صبارة وأدفن نفسي بأخطائي."
والله انت وحشتني جدا. يا اغبي خلق الله.,والله، أنت اشتقت لي جداً. يا أغبى خلق الله.
خلاص مش قادرة استحمل الحر ده .,لم أعد قادرة على تحمل هذا الحر.
امتى هيجي اليوم اللي اتخرج فيه وابقى مدرسة .,متى سيأتي اليوم الذي أتخرج فيه وأصبح مدرسة؟
يارب نوصل كاس عالم .,يا رب نصل كأس العالم.
غلطان اللي يتفرج على برنامج بتقدمه واحدة ست .,مخطئ من يتفرج على برنامج تقدمه امرأة.
‏‏‏‏جيرانا الجداد. ربنا يخليكوا لينا .,‏‏‏‏جيراننا الجدد. ربنا يخليهم لينا.
انا مش على بعضى . بعد ما عرفت ان النتيجة بكرا .,أنا لست على بعضي. بعد أن عرفت أن النتيجة غداً.
حرام عليكوا اللى بتعملوه فينا ده .,حرام عليكم ما تفعلونه بنا.
كذبك باين في عينك .,كذبك واضح في عينيك.
تعبت من البحث على فضيحة فيلم رخم .,تعبت من البحث عن فضيحة فيلم سخيف.
محتاجين تساهيل ربنا علشان نعرف نعدى .,نحتاج إلى تسهيلات من ربنا لنعرف أن نعبر.
على الاقل رد على التليفون .,على الأقل رد على الهاتف.
قالى هقوم انام .قلت له وايه الجديد . على طول بتهرب من المواجهه بالنوم .,قال لي سأذهب لأنام. قلت له وما الجديد. دائماً تهرب من المواجهة بالنوم.
نفسي اغني قدام تامر .,نفسي أغني أمام تامر.
يوم الخميس من اجمل الايام .,يوم الخميس من أجمل الأيام.
خروف مشوي . ده انا بطنى هتدلع النهارده .,خروف مشوي. يا إلهي، بطني ستتدلع اليوم.
اختار الجار قبل الدار .,اختر الجار قبل الدار.
احلى فرح في الدنيا . فرحك يا اختي .,أجمل فرح في الدنيا. فرحك يا أختي.
نكد عليا يوم فرحي الفقري .,نكد علي يوم فرحي الفقري.
بعيط من كتر الفرحة .,أبكي من شدة الفرح.
كل شوية تصور نفسها وتنزلها .,كل شوية تصور نفسها وتنزلها.
ويوم ما ريحته هو تعبني .,ويوم ما ريحتها، تعبتني.
المصرية مافيش اجدع منها .,المصرية ليس هناك أجود منها.
مصرية جميلة وشقية .,مصرية جميلة وشقية.
مسكينة تخنت قبل فرحها خمسة كيلو .,المسكينة سمنت خمسة كيلو قبل فرحها.
صوت العربية وهي طالعة يا باى .,صوت العربية وهي طالعة يا باي.
اتورطت في المشكلة ماليش دعوة بيها.,تورطت في المشكلة وليس لي علاقة بها.
ضحك على شكلي .,ضحك على شكلي.
الخدامة الصغيرة كبرت .,الخادمة الصغيرة كبرت.
نكتة حلوة جدا .,نكتة جميلة جداً.
حياتى انتى .,حياتي أنت.
حبيبه قلبي وحياتي .,حبيبة قلبي وحياتي.
‏‏‏راح يخطبها. قالت له عايزه مهرى عربية .,‏‏‏سيخطبها. قالت له أريد مهري سيارة.
شوفوا صورتها بالفستان تجنن.,انظروا صورتها بالفستان، تجنن.
كل الناس مرضى نفسيين .,كل الناس مرضى نفسيين.
غنيت اخيرا يا قمر .,غنيت أخيراً يا قمر.
اشوف القمر . ومااقولش انه قمر .,أرى القمر. ولا أقول إنه قمر.
بخاف من الموت .,أخاف من الموت.
بحبك . بس لازم اعذبك .,أحبك. لكن يجب أن أعذبك.
مدرب السباحة بتاعي قمر .,مدرب السباحة الخاص بي قمر.
مشجين الاهلي رجالة .,مشجعو الأهلي رجال.
دعوات الفرح كلها خلصت .,دعوات الفرح كلها انتهت.
دعوة الافطار في رمضان. تجمعنا .,دعوة الإفطار في رمضان، تجمعنا.
البت شبه العصاية .,البنت تشبه العصا.
يا صبر ايوب .,يا صبر أيوب.
وظيفة شاغرة في شركة بترول .,وظيفة شاغرة في شركة بترول.
يا وجع قلبى وروحى عليكم .,يا وجع قلبي وروحي عليكم.
مافيش حد مش هياخد رزقه .,لا أحد لن يأخذ رزقه.
و بعدين في الوان الفستاين دى تجنن .,و بعدين في ألوان الفستان دى تجنن.
زودت البلة طين .,زودت الطين بلة.
لابس وش مش وشك .,لابس وش مش وشك.
سقط الزمالك كالعادة .,سقط الزمالك كالعادة.
سجل يا تاريخ اسبوع الانتصارات .,سجل يا تاريخ، أسبوع الانتصارات.
لما تصعب عليا نفسي ببعد خالص .,عندما تصعب علي نفسي، أبتعد تماماً.
مشكلتى اني بعشق العناد بس اكره اللى يعاندني .عن نفسـى اتحدث.,مشكلتي أني أعشق العناد، لكن أكره من يعاندني. عن نفسي أتحدث.
خلاص خلصت واشتغلت كوافيرة قد الدنيا .,خلاص، انتهيت واشتغلت كوافيرة قد الدنيا.
حرام عليكوا الواد كل شوية يقع .,حرام عليكم، الولد يقع كل شوية.
عمالة تعيط بقالها ساعتين .,تبكي منذ ساعتين.
بتحبها على ايه دى تخينه .,أتحبها وهي سمينة هكذا؟
محدش يقدر يشاركيني في رزقي .,لا أحد يستطيع أن يشاركني في رزقي.
حياتي كلها معاك .,حياتي كلها معك.
بتصل كتير مش بيرد عليا. يمكن اطرش .,أتصل كثيراً ولا يرد علي. ربما هو أصم.
حبيبي كسرت ضهره الايام .,حبيبي، كسرت ظهره الأيام.
واخيرا ارتحت وشوفتك .,وأخيراً ارتحت ورأيتك.
حرام . بجد مش خايفيين .,حرام. بجد مش خايفين؟
من حمده زاده .,من حمده زاده.
اول نظرة من عنيه كانت صدمة .,النظرة الأولى من عينيه كانت صدمة.
ليه تقول حاجة وتعمل عكسها .,لماذا تقول شيئاً وتفعل عكسه؟
يا بخت من زار وخفف .,يا بخت من زار وخفف.
كل البنات بقت مزز . وكل شوية تحلو اكتر .,كل البنات أصبحن جميلات. وكل شوية يصبحن أجمل أكثر.
واللي اسمها حلو اكيد شكلها حلو .,والتي اسمها جميل، أكيد شكلها جميل.
طيري يا طيارة طيرى . الله على الاستجمام .,طيري يا طيارة طيري. الله على الاستجمام.
بحبك يا صاحبي .,أحبك يا صاحبي.
اللي جوا قلبك مش هعرفه الا من نظرة عنيك . مهما تحاول تخبى .,الذي في قلبك لن أعرفه إلا من نظرة عينيك. مهما حاولت أن تخفي.
صوتها اللي يسمعه يعيط .,صوتها الذي يسمعه يبكي.
ركبي بتشخلل .,ركبي تؤلمني.
الكنترول مصدوم .,الكنترول مصدوم.
الله يكون في عونك بصراحه .,الله يكون في عونك بصراحة.
وداعا يا رجل . كنت اقوى رجل .,وداعاً يا رجل. كنت أقوى رجل.
‏ادفن احلامك وماتزعلش عليها .,‏ادفن أحلامك ولا تزعل عليها.
كلنا نحلم بس امتي هنحقق .,كلنا نحلم، لكن متى سنحقق؟
الست العصبية واللي بتزعق كتير مش هتلاقي في حنيتها بس مش كل الناس تعرف الحقيقة دي .,الست العصبية والتي تصرخ كثيراً لن تجد حنانها، لكن ليس كل الناس يعرفون هذه الحقيقة.
لعبتها مرة واحدة و فزت على ولاد عمى وقتها .,لعبتها مرة واحدة وفزت على أولاد عمي وقتها.
عندنا فرح في البيت علي قد الدوشة علي قد الفرحة والله .,عندنا فرح في البيت، على قدر الضجة، على قدر الفرحة والله.
هي كانت مشكلة بسيطة بس شوفت اما قعدنا واتكلمنا بالراحة اتحلت ازاي .,كانت مشكلة بسيطة، لكن عندما جلسنا وتحدثنا بهدوء، حُلت.
مش مصدقة اللى هو عمله فيا .,لا أصدق ما فعله بي.
مقدرش على جمالك صوتك . يخربيتك .,لا أستطيع على جمالك وصوتك. يخربيتك.
حرام عليكوا كل البهرجة دى .,حرام عليكم كل هذا البهرجة.
الورث بيزعل الناس من بعضها .,الورث يخلف الناس على بعضها.
خطفنا تويتر من الفيس بوك .,خطفنا تويتر من الفيسبوك.
خير الكلام ما قل ودل .,خير الكلام ما قل ودل.
إذا طعنك صديقك بالظهر ، ابعد واستني تتفرج من بعيد .,إذا طعنك صديقك من الخلف، ابتعد وانتظر لتشاهد من بعيد.
اطعنه بالسكين . لو طعنك بالخنجر .,اطعنه بالسكين. لو طعنك بالخنجر.
كسرت خاطري حرام عليها .,كسرت خاطري، حرام عليها.
وبعد صمت وإنتظار طويل . خسرت الرهان .,وبعد صمت وانتظار طويل. خسرت الرهان.
دموعك غالية ياجنرال مصر . احنا اسفين .,دموعك غالية يا جنرال مصر. نحن آسفون.
لو عرفت اللى اعرفه . مش هتعمل كده .,لو عرفت ما أعرفه. لن تفعل ذلك.
محتارة اتابع انهي مسلسل .,محتارة أي مسلسل أتابع.
حياتنا فرح ، وسرور ، وحزن ، وفراق . فالافراح والسرور لا تدوم والحزن والفراق ملازم لنا .,حياتنا فرح، وسرور، وحزن، وفراق. فالأفراح والسرور لا تدوم، والحزن والفراق ملازمان لنا.
اتكلم كلام صدق شوية .,تحدث بكلام صادق قليلاً.
ولا وقف جنبي الا ظلي .,ولا وقف بجانبي إلا ظلي.
هافتقد هدوء المكان .,سأفتقد هدوء المكان.
الايباد بقي اهم حاجة في حياتنا .,الآيباد أصبح أهم شيء في حياتنا.
فرحة جميلة . هتعدي عليك قريب .,فرحة جميلة. ستمر عليك قريباً.
برج الثور عصبى ومغرور .,برج الثور عصبي ومغرور.
بحب اختها زي اختي .,أحب أختها مثل أختي.
البكاء يشفي الصدور .,البكاء يشفي الصدور.
ماتلومش حد عن اللى قالوه .,لا تلوم أحداً على ما قالوه.
لبسها ملفت اوي .,لبسها ملفت جداً.
ارجعوا وتوبوا تاني . مازال باب التوبة مفتوح .,ارجعوا وتوبوا ثانية. ما زال باب التوبة مفتوحاً.
للأسف كنت مشغول اليوم ونسيت الموعد بتاعنا .,للأسف، كنت مشغولاً اليوم ونسيت موعدنا.
كنت بروح الجيم وسبته للاسف .,كنت أذهب إلى الجيم وتركته للأسف.
لو اصابك مكروه . اصبر عليه .,لو أصابك مكروه. اصبر عليه.
متوقعتش اشوفه تانى الحمدلله .,لم أتوقع أن أراه ثانية، الحمد لله.
معلمي انت خير معلم . افتقدك بشدة .,معلمي، أنت خير معلم. افتقدك بشدة.
خلاص بطلت تحبني .,خلاص، بطلت تحبني.
زى الزمن فقرى .,مثل الزمن، فقري.
لو زعلنا مع بعض الدنيا . بتبقي سودة .,لو زعلنا مع بعض، الدنيا تصبح سوداء.
عين الحسود فيها عود .,عين الحسود فيها عود.
التحاليل خير دليل .,التحاليل خير دليل.
اللحظة الاخيرة مافهمتهاش .,اللحظة الأخيرة لم أفهمها.
نفوس مدفونة تحت التراب .,نفوس مدفونة تحت التراب.
النفوس المتفائلة وحدها هي التي تصل إلى مرادها بثقة وثبات .,النفوس المتفائلة وحدها هي التي تصل إلى مرادها بثقة وثبات.
نفسها في حاجة يارب حققها ليا .,نفسي في شيء يا رب، حققه لي.
حرق البيت بالضحك وولعه .,حرق البيت بالضحك وأشعل فيه النار.
مش قادره اكذب .مش بحب الكذب .,لا أستطيع الكذب. لا أحب الكذب.
من حسن حظى .لقيته قبل ما اشتري جديد .,من حسن حظي أني وجدته قبل أن أشتري جديداً.
نخطط و نخطط و نخطط و القدر فآطس من آلضحك .,نخطط ونخطط ونخطط والقدر فاطس من الضحك.
وهاصبر مهما كان الوجع اللى فيا .,سأصبر مهما كان الألم الذي أشعر به.
النشاط حاجة ممتازة .,النشاط شيء رائع.
انسان مقدرش انساه مهما فات من الايام .,إنسان لا أستطيع نسيانه مهما مرّ من الأيام.
مليت الانتظار .,سئمت الانتظار.
طفلة جميلة جدا. ابتسمت لى .,طفلة جميلة جداً، ابتسمت لي.
بابا حضنى وقالى بحبك .,احتضني أبي وقال لي أحبك.
اكتر حاجة ترضى غروري كلمة اسف .,"أكثر شيء يرضي غروري كلمة ""آسف""."
كل الامهات ماهرات في الطبخ .,جميع الأمهات ماهرات في الطبخ.
مسلسل ايوب تحفة .,"مسلسل ""أيوب"" تحفة فنية."
مساء العسل يا عسل .,مساء العسل يا عسل.
في ناس اسمهم امال بيبقوا زى القمر .,"هناك أشخاص اسمهم ""آمال"" يكونون كالقمر."
كيلو السكر شوف بقى بكام دلوقتى . كل حاجة سعرها الضعف .,كيلو السكر، تخيل سعره الآن. كل شيء تضاعف سعره.
اللاعب تعرض لإصابة في نهآية الشوط.,تعرض اللاعب لإصابة في نهاية الشوط.
يا بنت فلان. ارحمي علان .,يا بنت فلان، ارحمي علان.
اه الحلقة عجبتني اوي وكمان عجبني رده .,نعم، أعجبتني الحلقة كثيراً وأعجبني رده أيضاً.
لو عاملت الناس بمعاملتها هتلاقي نفسك في الاخر لوحدك خليك لين في كلامك مهما الناس جت عليك .,إذا عاملت الناس بنفس معاملتهم لك، فستجد نفسك وحيداً في النهاية. كن ليناً في كلامك مهما أساء الناس إليك.
عودة السير غدا على الأوتوستراد من القلعة لكوبري أكتوبر بعد التجديدات.,عودة السير غداً على الأوتوستراد من القلعة إلى كوبري أكتوبر بعد التجديدات.
اقنع نفسك انك تستحق الفرحة و الراحة . اقنع نفسك انك جميل ومتساهلش الحزن او الاكتئاب . اقنع نفسك وانت تتبسط .,اقنع نفسك أنك تستحق السعادة والراحة. اقنع نفسك أنك رائع ولا تستحق الح. اقنع نفسك وستكون سعيداً.
محتاجه ريفريش نفسياً و معنوياً و حياتياً و حظياً.,أحتاج إلى إعادة تنشيط نفسي ومعنوياتي وحياتي وحظي.
ماكنتش بتحب تشوفني بعيط .دلوقتى انت اكتر حد بتخلينى اعيط .,لم تكن تحب أن تراني أبكي. والآن أنت أكثر شخص يبكيني.
من كتر العياط بقى عندى مناعة ومش بزعل .,من كثرة البكاء، أصبحت لدي مناعة ولم أعد أحزن.
عنيك مقفولة . ليه كل الزعل ده .,عيناك مغلقتان. لم كل هذا الحزن؟
ودنك مطرشة باين .,يبدو أن أذنك لا تسمع جيداً.
‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏حلال عليك يا عم الجاتوه .,حلال عليك يا عم الجاتوه.
عمركم فكرتوا ازاى بتنزل السفن للبحر . شوفوا الفيديو ده .,هل فكرتم يوماً كيف تنزل السفن إلى البحر؟ شاهدوا هذا الفيديو.
من غير وجع و وداع . امشي وخلاص .,بدون ألم ووداع. فقط ارحل.
عض صوابعك .,عض أصابعك.
مش كفاية كل لما اطلب حاجة منك متعملهاش هعوز ايه تاني .,ليس كافياً أنك كلما طلبت منك شيئاً لا تفعله. ماذا تريد بعد؟
